Channel;City;Region;Customer name;Order Date;Order ID;Department;Product Category (gender);Product Sub category;Product SKU;Product name; Distance from the warehouse ; Price ; Cost of sales ; Discount ; Order Quantity ; Sales 
Franchise;Abbey Ward;Buckinghamshire;Miller Searl & Fitch;19/04/2020;24486;Clothing;Men;Shorts;MSH12-33-Black;Pierce Gym Short-33-Black;160;35;67,2;0;3;105
Franchise;Washington East Ward;Tyne and Wear;Sport Toyota;19/04/2020;43013;Clothing;Men;Pants;MP08-33-Red;Zeppelin Yoga Pant-33-Red;75;30;930;0,1;50;1500
Small chain store;Central Ward;Lancashire;Hughlett, Henry T Jr;19/04/2020;39268;Clothing;Men;Tees;MS12-L-Blue;Atomic Endurance Running Tee (Crew-Neck)-L-Blue;80;12;156,6;0,1;45;540
Supermarket;Letchworth South West Ward;Hertfordshire;Benitez, Brigida Esq;19/04/2020;33287;Clothing;Men;Pants;MP01-32-Gray;Caesar Warm-Up Pant-32-Gray;35;40;1.073,60;  -  ;44;1760
Local store;Broxburn, Uphall and Winchburg;West Lothian;Mcallister & Murphy Pc;20/04/2020;38311;Clothing;Men;Jackets;MJ12-L-Blue;Proteus Fitness Jackshirt-L-Blue;155;45;230,9;0,1;9;405
Small chain store;Loundsley Green Ward;Derbyshire;Manhattan Supply Co Deer Pk;20/04/2020;37826;Clothing;Men;Hoodies & Sweatshirts;MH01-M-Black;Chaz Kangeroo Hoodie-M-Black;55;39;947,7;0;45;1755
Small chain store;New Milton;Hampshire;N Rockland Educl Fed Crdt Un;20/04/2020;29539;Clothing;Men;Pants;MP04-34-Green;Supernova Sport Pant-34-Green;35;46;507,8;0,1;24;1104
Supermarket;Carbrooke;Norfolk;Ottumwa Glass Co;20/04/2020;6402;Clothing;Men;Tanks;MT04-S-Blue;Helios Endurance Tank-S-Blue;205;25;271,3;0;35;875
Franchise;Abbey Ward;Buckinghamshire;Nelson & Paulson Chartered;21/04/2020;16710;Clothing;Men;Jackets;MJ07-XS-Yellow;Orion Two-Tone Fitted Jacket-XS-Yellow;160;41;1.233,30;0,1;47;1927
Small chain store;Ryde;Isle of Wight;Rust Evader Corp;21/04/2020;43398;Clothing;Men;Shorts;MSH03-36-Green;Meteor Workout Short-36-Green;40;40;172;0,1;10;400
Local store;Carbrooke;Norfolk;Budget Annex;22/04/2020;59271;Clothing;Men;Pants;MP11-36-Brown;Aether Gym Pant -36-Brown;205;46;402;0;23;1058
Local store;Carbrooke;Norfolk;Budget Annex;22/04/2020;2947;Clothing;Men;Tees;MS09-XL-Blue;"Ryker LumaTech&trade; Tee (Crew-neck)-XL-Blue";205;16;60,2;0,1;8;128
Local store;Sawston;Cambridgeshire;Elmark Graphics Inc;22/04/2020;59271;Clothing;Men;Hoodies & Sweatshirts;MH01-XS-Black;Chaz Kangeroo Hoodie-XS-Black;5;35;560;0;40;1400
Franchise;Abbey Ward;Buckinghamshire;Godfroy, William Esq;22/04/2020;56162;Clothing;Men;Jackets;MJ01-XS-Yellow;Beaumont Summit Kit-XS-Yellow;160;63;1.152,90;0,1;30;1890
Franchise;Aldborough Ward;Greater London;Moorhead, Bridget Klein Esq;22/04/2020;30626;Clothing;Men;Tees;MS11-XL-Yellow;Atomic Endurance Running Tee (V-neck)-XL-Yellow;35;25;143,8;0,1;23;575
Supermarket;Abbey Ward;Buckinghamshire;Barnett Travel;22/04/2020;52611;Clothing;Men;Shorts;MSH09-34-Green;Troy Yoga Short-34-Green;160;43;146,6;0,1;11;473
Franchise;Maybury and Sheerwater Ward;Surrey;Diamond Cbnts Div Wht Cons Ind;23/04/2020;25697;Clothing;Women;Hoodies & Sweatshirts;WH01-XS-Green;Mona Pullover Hoodlie-XS-Green;60;32;618,2;0;46;1472
Local store;Broxburn, Uphall and Winchburg;West Lothian;Crowan, Kenneth W Esq;25/04/2020;10054;Clothing;Men;Hoodies & Sweatshirts;MH10-L-Black;Mach Street Sweatshirt -L-Black;155;27;24,8;0,1;2;54
Local store;Brockley Ward;Greater London;Paralegal Personnel;25/04/2020;34694;Clothing;Men;Tees;MS11-XL-Blue;Atomic Endurance Running Tee (V-neck)-XL-Blue;30;10;68,2;0;11;110
Franchise;Abbey Ward;Buckinghamshire;Center For Pediatrics;25/04/2020;35238;Clothing;Men;Hoodies & Sweatshirts;MH07-M-Black;Hero Hoodie-M-Black;160;42;669,1;0,1;27;1134
Franchise;Abbey Ward;Buckinghamshire;Max Video;25/04/2020;25479;Clothing;Men;Tees;MS12-L-Blue;Atomic Endurance Running Tee (Crew-Neck)-L-Blue;160;22;39,6;0;3;66
Small chain store;Abbey Ward;Buckinghamshire;Desktop Center;25/04/2020;10054;Clothing;Men;Hoodies & Sweatshirts;MH11;Grayson Crewneck Sweatshirt ;160;43;53,3;0,1;2;86
Supermarket;Hawerby cum Beesby;Lincolnshire;Chile Pepper Magazine;25/04/2020;39008;Clothing;Women;Hoodies & Sweatshirts;WH06-XS-Purple;Daphne Full-Zip Hoodie-XS-Purple;40;27;226,8;  -  ;28;756
Local store;Broxburn, Uphall and Winchburg;West Lothian;Crowan, Kenneth W Esq;26/04/2020;26791;Clothing;Men;Jackets;MJ09-XS-Blue;Taurus Elements Shell-XS-Blue;155;51;803,3;0,1;45;2295
Franchise;Abbey Ward;Buckinghamshire;Johnson, Matthew E Esq;26/04/2020;42727;Clothing;Men;Hoodies & Sweatshirts;MH03-S-Green;Bruno Compete Hoodie-S-Green;160;45;272,3;0;11;495
Franchise;Abbey Ward;Buckinghamshire;Allgood Industries;26/04/2020;16674;Clothing;Women;Bras & Tanks;WB02-XS-Orange;Erica Evercool Sports Bra-XS-Orange;160;23;315,6;0,1;49;1127
Small chain store;Broxburn, Uphall and Winchburg;West Lothian;T C E Systems Inc;26/04/2020;17252;Clothing;Men;Hoodies & Sweatshirts;MH04-XS-Green;Frankie  Sweatshirt-XS-Green;65;39;524,2;0;48;1872
Small chain store;Broxburn, Uphall and Winchburg;West Lothian;T C E Systems Inc;26/04/2020;17252;Clothing;Men;Hoodies & Sweatshirts;MH03-XS-Green;Bruno Compete Hoodie-XS-Green;65;37;1.124,10;0,1;49;1813
Small chain store;Letchworth South West Ward;Hertfordshire;Real Isle Properties;26/04/2020;16674;Clothing;Men;Tees;MS10-S-Blue;"Logan  HeatTec&reg; Tee-S-Blue";35;21;237,5;0;39;819
Small chain store;Loundsley Green Ward;Derbyshire;Schwartzbard, Gail L Esq;26/04/2020;42727;Clothing;Women;Bras & Tanks;WB03-L-Yellow;Celeste Sports Bra-L-Yellow;55;26;289,4;0,1;21;546
Small chain store;Steornabhagh a Deas Ward;Western Isles;General Appraisal Co;26/04/2020;3750;Clothing;Men;Tees;MS12-XS-Blue;Atomic Endurance Running Tee (Crew-Neck)-XS-Blue;50;5;16,2;0;12;60
Local store;Carbrooke;Norfolk;Capital Thrpy & Spts Medcn Inc;27/04/2020;513;Clothing;Women;Hoodies & Sweatshirts;WH07-M-Gray;Phoebe Zipper Sweatshirt-M-Gray;205;39;720,7;  -  ;33;1287
Local store;Parwich;Derbyshire;Pathe Cmptr Cntrl Systems Corp;27/04/2020;2208;Clothing;Men;Tees;MS03-XS-Orange;Balboa Persistence Tee-XS-Orange;175;12;21,8;0,1;7;84
Franchise;Abbey Ward;Buckinghamshire;Shohet, Grace C Esq;27/04/2020;18528;Clothing;Women;Bras & Tanks;WB04-XS-Yellow;Prima Compete Bra Top-XS-Yellow;160;27;490,1;0,1;33;891
Franchise;Howard Town Ward;Derbyshire;Strescon Industries Inc;27/04/2020;38305;Clothing;Women;Bras & Tanks;WB02-XL-Yellow;Erica Evercool Sports Bra-XL-Yellow;45;26;223,9;0,1;21;546
Franchise;Town Ward;Greater London;Consolidated Aluminum;27/04/2020;2208;Clothing;Men;Tees;MS08-XL-Black;Strike Endurance Tee-XL-Black;55;20;254,2;0,1;41;820
Supermarket;Loundsley Green Ward;Derbyshire;Packaging Corp Of America;27/04/2020;18528;Clothing;Women;Hoodies & Sweatshirts;WH01-XS-Purple;Mona Pullover Hoodlie-XS-Purple;55;33;319,4;0;22;726
Supermarket;Stanhope;County Durham;Carlin, Angela G Esq;27/04/2020;22850;Clothing;Men;Hoodies & Sweatshirts;MH13-M-Blue;Marco Lightweight Active Hoodie-M-Blue;25;40;54,4;0,1;4;160
Local store;Carbrooke;Norfolk;Hydrick Law Offices;28/04/2020;6755;Clothing;Men;Tanks;MT03-XL-Red;Primo Endurance Tank-XL-Red;205;22;184,8;0;20;440
Franchise;Abbey Ward;Buckinghamshire;L Winik & Associates Inc;28/04/2020;30848;Clothing;Women;Bras & Tanks;WB03-XS-Green;Celeste Sports Bra-XS-Green;160;17;79,6;0,1;13;221
Franchise;Maybury and Sheerwater Ward;Surrey;Indiana Electronics Corp;28/04/2020;42979;Clothing;Women;Hoodies & Sweatshirts;WH08-XL-Orange;Cassia Funnel Sweatshirt-XL-Orange;60;45;704,7;0;29;1305
Franchise;Letchworth South West Ward;Hertfordshire;Wenatchee Valley Fed Crdt Un;28/04/2020;56834;Clothing;Men;Hoodies & Sweatshirts;MH02-XL-Purple;Teton Pullover Hoodie-XL-Purple;35;45;891;0,1;33;1485
Franchise;Weston-Super-Mare;North Somerset;Southwest Ms Shopg Bag;28/04/2020;7878;Clothing;Men;Tees;MS06-XL-Blue;Zoltan Gym Tee-XL-Blue;45;13;170,6;0,1;41;533
Franchise;Aldborough Ward;Greater London;Teti, Louis N Esq;28/04/2020;7878;Clothing;Men;Tees;MS11-XS-Green;Atomic Endurance Running Tee (V-neck)-XS-Green;35;8;184;0,1;50;400
Small chain store;Abbey Ward;Buckinghamshire;J C S Machinery;28/04/2020;7878;Clothing;Women;Hoodies & Sweatshirts;WH04-XL-Purple;Miko Pullover Hoodie-XL-Purple;160;38;430,9;0;42;1596
Small chain store;City and Hunslet Ward;West Yorkshire;Oncor Inc;28/04/2020;2311;Clothing;Men;Tees;MS01-S-Black;Aero Daily Fitness Tee-S-Black;20;12;182,3;0;31;372
Supermarket;Carbrooke;Norfolk;Alphabetland Pre School Center;28/04/2020;56834;Clothing;Women;Hoodies & Sweatshirts;WH01-XL-Orange;Mona Pullover Hoodlie-XL-Orange;205;37;350;  -  ;22;814
Local store;Carbrooke;Norfolk;Bizerba Usa Inc;29/04/2020;42725;Clothing;Men;Shorts;MSH08-32-Blue;Orestes Fitness Short-32-Blue;205;33;368,3;0;18;594
Local store;Cockerton West Ward;Darlington;Proctor & Associates Co;29/04/2020;2978;Clothing;Men;Pants;MP05-33-Green;Kratos Gym Pant-33-Green;35;37;300,4;0,1;28;1036
Franchise;East Southbourne and Tuckton W;Bournemouth;Kxlt Radio (k 108 Fm);29/04/2020;2978;Clothing;Men;Tees;MS06-M-Blue;Zoltan Gym Tee-M-Blue;20;14;252,3;0;34;476
Franchise;Loundsley Green Ward;Derbyshire;Pacific Coast Packaging;29/04/2020;2978;Clothing;Men;Jackets;MJ07-XS-Black;Orion Two-Tone Fitted Jacket-XS-Black;55;65;772,2;0,1;36;2340
Small chain store;Abbey Ward;Buckinghamshire;Victory Coating;29/04/2020;32929;Clothing;Men;Hoodies & Sweatshirts;MH06-S-Blue;Stark Fundamental Hoodie-S-Blue;160;27;179;0,1;13;351
Small chain store;Lye and Stourbridge North Ward;West Midlands;Kelly, Mark C;29/04/2020;32929;Clothing;Men;Hoodies & Sweatshirts;MH08-XL-Brown;Oslo Trek Hoodie-XL-Brown;25;33;116,2;0,1;8;264
Small chain store;Parkham;Devon;Berg, Michael D Esq;29/04/2020;10695;Clothing;Men;Jackets;MJ11-M-Green;Typhon Performance Fleece-lined Jacket-M-Green;90;65;1.242,20;0,1;39;2535
Local store;Broxburn, Uphall and Winchburg;West Lothian;Sound Vision Corp;30/04/2020;5696;Clothing;Women;Hoodies & Sweatshirts;WH05-S-White;Selene Yoga Hoodie-S-White;155;30;67,2;0;4;120
Local store;St. Stephens Ward;Kent;Advanced Engineering Assocs;30/04/2020;41539;Clothing;Men;Pants;MP03-36-Green;Geo Insulated Jogging Pant-36-Green;40;42;534,2;0;24;1008
Local store;Marldon;Devon;Creative Photography Inc;30/04/2020;44960;Clothing;Men;Jackets;MJ08-XS-Blue;Lando Gym Jacket-XS-Blue;45;44;463,8;0;17;748
Franchise;Abbey Ward;Buckinghamshire;Bilar Tool & Die Inc;30/04/2020;5696;Clothing;Men;Tees;MS06-S-Blue;Zoltan Gym Tee-S-Blue;160;20;372;0,1;31;620
Small chain store;Walkergate Ward;Tyne and Wear;Kisc 98 Kiss Fm;30/04/2020;33925;Clothing;Men;Pants;MP05-36-Blue;Kratos Gym Pant-36-Blue;75;41;674,5;0;47;1927
Small chain store;Abbey Ward;Buckinghamshire;Audrey M Borland Studios;30/04/2020;44871;Clothing;Men;Tees;MS03-XS-Gray;Balboa Persistence Tee-XS-Gray;160;24;434,2;0;27;648
Small chain store;Loundsley Green Ward;Derbyshire;Miller, Martin M Esq;30/04/2020;44960;Clothing;Women;Bras & Tanks;WB05-S-Orange;Lucia Cross-Fit Bra -S-Orange;55;18;118,1;0;16;288
Small chain store;Loundsley Green Ward;Derbyshire;Callender, William C Esq;30/04/2020;5696;Clothing;Men;Jackets;MJ11-S-Black;Typhon Performance Fleece-lined Jacket-S-Black;55;55;1.012,00;0,1;40;2200
Small chain store;Loundsley Green Ward;Derbyshire;Miller, Martin M Esq;30/04/2020;35584;Clothing;Men;Pants;MP01-32-Gray;Caesar Warm-Up Pant-32-Gray;55;36;286,2;0,1;15;540
Small chain store;Llangeler Community;Ceredigion;Dering, James E Esq;30/04/2020;44960;Clothing;Men;Jackets;MJ07;Orion Two-Tone Fitted Jacket;50;50;462;0,1;22;1100
Supermarket;Letchworth South West Ward;Hertfordshire;General Truck Part & Equipment;30/04/2020;41539;Clothing;Men;Hoodies & Sweatshirts;MH09-M-Blue;Abominable Hoodie-M-Blue;35;23;613;0;41;943
Local store;Broxburn, Uphall and Winchburg;West Lothian;Lovitch, Alan F;01/05/2020;19649;Clothing;Women;Bras & Tanks;WB03-XS-Yellow;Celeste Sports Bra-XS-Yellow;155;29;485,8;0,1;25;725
Local store;Wilmington;Kent;Richard Mulholland Prop Inc;01/05/2020;19649;Clothing;Men;Tees;MS02-XS-Black;"Ryker LumaTech&trade; Tee (V-neck)-XS-Black";45;8;123,8;0,1;36;288
Franchise;Forth Ward;City of Edinburgh;Atec;01/05/2020;39745;Clothing;Men;Shorts;MSH07-36-Blue;Rapha  Sports Short-36-Blue;85;31;104,2;0,1;8;248
Franchise;East Putney Ward;Greater London;C G Mccullough Insurance Agcy;01/05/2020;21414;Clothing;Men;Pants;MP02-32-Red;"Viktor LumaTech&trade; Pant-32-Red";70;47;1.022,70;0,1;34;1598
Franchise;Aldborough Ward;Greater London;Moorhead, Bridget Klein Esq;01/05/2020;25955;Clothing;Men;Hoodies & Sweatshirts;MH11-M-Orange;Grayson Crewneck Sweatshirt -M-Orange;35;32;140,8;0;10;320
Small chain store;Birchington;Kent;Captain Copy;01/05/2020;21414;Clothing;Men;Pants;MP02;"Viktor LumaTech&trade; Pant";30;47;1.254,00;0,1;46;2162
Small chain store;St. Stephens Ward;Kent;Alan D Rosenburg Cpa Pc;01/05/2020;21414;Clothing;Men;Tees;MS01-M-Black;Aero Daily Fitness Tee-M-Black;40;10;148,5;0,1;33;330
Supermarket;Carbrooke;Norfolk;Alphabetland Pre School Center;01/05/2020;21414;Clothing;Men;Pants;MP05-33-Blue;Kratos Gym Pant-33-Blue;205;39;821,7;0,1;43;1677
Supermarket;Whittington;Shropshire;East County Process;01/05/2020;37314;Clothing;Men;Tees;MS02-XS-Blue;"Ryker LumaTech&trade; Tee (V-neck)-XS-Blue";25;20;105;0;21;420
Local store;Beeston West Ward;Nottinghamshire;Walker, Susan S Esq;02/05/2020;23617;Clothing;Men;Hoodies & Sweatshirts;MH06-XL-Black;Stark Fundamental Hoodie-XL-Black;140;31;74,4;0;6;186
Franchise;Carbrooke;Norfolk;Brady, Brad J Esq;02/05/2020;18503;Clothing;Men;Tanks;MT02-M-Gray;Tristan Endurance Tank-M-Gray;205;21;280,1;0;46;966
Franchise;St. Ive;Cornwall;Typesetters;02/05/2020;49346;Clothing;Men;Tanks;MT02-XS-White;Tristan Endurance Tank-XS-White;40;25;312,5;0;50;1250
Franchise;Newquay;Cornwall;Smart Signs;02/05/2020;49346;Clothing;Men;Tees;MS11-L-Yellow;Atomic Endurance Running Tee (V-neck)-L-Yellow;95;18;44,6;0,1;8;144
Franchise;Bargate Ward;Southampton;Dworkin, Michael L;02/05/2020;18503;Clothing;Women;Hoodies & Sweatshirts;WH03-XL-Purple;Autumn Pullie-XL-Purple;35;29;105,6;0,1;13;377
Supermarket;Whittington;Shropshire;East County Process;02/05/2020;42628;Clothing;Men;Hoodies & Sweatshirts;MH06;Stark Fundamental Hoodie;25;33;83,2;0;4;132
Local store;Devizes;Wiltshire;Omni Mandalay;03/05/2020;1702;Clothing;Men;Tees;MS06-L-Yellow;Zoltan Gym Tee-L-Yellow;40;6;34,5;0,1;23;138
Small chain store;City and Hunslet Ward;West Yorkshire;Oncor Inc;03/05/2020;14883;Clothing;Men;Jackets;MJ09-S-Yellow;Taurus Elements Shell-S-Yellow;20;56;1.255,50;0,1;38;2128
Small chain store;Devizes;Wiltshire;Atec;03/05/2020;58407;Clothing;Women;Hoodies & Sweatshirts;WH04-L-Blue;Miko Pullover Hoodie-L-Blue;40;36;616;0;29;1044
Supermarket;Steornabhagh a Deas Ward;Western Isles;Levering, Charles B Esq;03/05/2020;41857;Clothing;Men;Tees;MS02-M-Black;"Ryker LumaTech&trade; Tee (V-neck)-M-Black";50;10;162;0;45;450
Supermarket;St. Ive;Cornwall;Village Business Center;03/05/2020;14883;Clothing;Men;Pants;MP02-32-Blue;"Viktor LumaTech&trade; Pant-32-Blue";40;36;592,2;0;47;1692
Local store;Broxburn, Uphall and Winchburg;West Lothian;John Noda A Law Ofc Lawrence E;04/05/2020;34791;Clothing;Men;Tees;MS02-S-Black;"Ryker LumaTech&trade; Tee (V-neck)-S-Black";155;5;26,6;0;9;45
Franchise;Maybury and Sheerwater Ward;Surrey;Indiana Electronics Corp;04/05/2020;43686;Clothing;Women;Hoodies & Sweatshirts;WH08;Cassia Funnel Sweatshirt;60;26;187,2;0,1;16;416
Franchise;Brimpton;Berkshire;Ruello, Joseph F;04/05/2020;31876;Clothing;Men;Jackets;MJ06-L-Blue;Jupiter All-Weather Trainer -L-Blue;35;56;233;0,1;8;448
Supermarket;Abbey Ward;Buckinghamshire;Nelsons Trmt & Pest Cntrl Co;04/05/2020;34791;Clothing;Men;Tees;MS09-XS-Red;"Ryker LumaTech&trade; Tee (Crew-neck)-XS-Red";160;6;66,6;0;37;222
Supermarket;St. Enoder;Cornwall;Bork, Terry D Esq;04/05/2020;55520;Clothing;Men;Tees;MS01-L-Yellow;Aero Daily Fitness Tee-L-Yellow;30;5;77,4;0,1;43;215
Supermarket;Prittlewell Ward;Essex;Ric Lo Productions Ltd;04/05/2020;24679;Clothing;Men;Hoodies & Sweatshirts;MH03-L-Green;Bruno Compete Hoodie-L-Green;45;21;66,2;0,1;7;147
Local store;Carbrooke;Norfolk;Drubner, Norman S Esq;05/05/2020;16128;Clothing;Men;Jackets;MJ12-L-Black;Proteus Fitness Jackshirt-L-Black;205;45;1.345,50;0,1;46;2070
Local store;Broxburn, Uphall and Winchburg;West Lothian;Tool Service Company Inc;05/05/2020;28035;Clothing;Men;Jackets;MJ07-L-Yellow;Orion Two-Tone Fitted Jacket-L-Yellow;155;60;421,8;0;19;1140
Franchise;Carbrooke;Norfolk;Eagle Newspapers;05/05/2020;14242;Clothing;Men;Tees;MS12-M-Red;Atomic Endurance Running Tee (Crew-Neck)-M-Red;205;25;341,3;0;35;875
Franchise;Abbey Ward;Buckinghamshire;K & R Associates Inc;05/05/2020;55616;Clothing;Men;Tees;MS01-XL-Yellow;Aero Daily Fitness Tee-XL-Yellow;160;11;73,9;0;24;264
Supermarket;Carbrooke;Norfolk;Office Service Co;05/05/2020;35841;Clothing;Women;Hoodies & Sweatshirts;WH01-S-Green;Mona Pullover Hoodlie-S-Green;205;26;293;0,1;23;598
Supermarket;Abbey Ward;Buckinghamshire;Agri Business Insurance Agency;05/05/2020;35841;Clothing;Men;Tees;MS09;"Ryker LumaTech&trade; Tee (Crew-neck)";160;12;351,4;0,1;48;576
Supermarket;Loundsley Green Ward;Derbyshire;Wmgl 101.7 Fm;05/05/2020;55616;Clothing;Men;Pants;MP12-36-Blue;Cronus Yoga Pant -36-Blue;55;32;593,9;  -  ;29;928
Franchise;Eaton Park Ward;Stoke-on-Trent;Capitol Cadillac Company;06/05/2020;13730;Clothing;Men;Tees;MS05-M-Blue;"Helios EverCool&trade; Tee-M-Blue";40;13;108,2;0,1;26;338
Franchise;Filwood Ward;Bristol;Kennedy Scales Inc;06/05/2020;34434;Clothing;Men;Pants;MP12-33-Black;Cronus Yoga Pant -33-Black;35;40;217,6;0,1;16;640
Supermarket;Dee Ward;Dumfries and Galloway;Duffield, Michael C;06/05/2020;34434;Clothing;Men;Shorts;MSH02-32-Black;Apollo Running Short-32-Black;35;37;468,1;0;23;851
Supermarket;Malmesbury;Wiltshire;Godfroy, William Esq;06/05/2020;8288;Clothing;Men;Shorts;MSH05-32-Blue;Hawkeye Yoga Short-32-Blue;100;30;316,8;0;22;660
Supermarket;Abbey Ward;Buckinghamshire;Sadowski, Jeffrey A;07/05/2020;30657;Clothing;Men;Hoodies & Sweatshirts;MH07-XL-Gray;Hero Hoodie-XL-Gray;160;31;115,3;0,1;6;186
Supermarket;Aylesbury;Buckinghamshire;Agri Business Insurance Agency;07/05/2020;30657;Clothing;Women;Hoodies & Sweatshirts;WH09-M-Purple;Ariel Roll Sleeve Sweatshirt-M-Purple;80;37;180,6;0;8;296
Local store;Broxburn, Uphall and Winchburg;West Lothian;Harmons;08/05/2020;12322;Clothing;Men;Hoodies & Sweatshirts;MH02-M-Black;Teton Pullover Hoodie-M-Black;155;45;631,8;0;36;1620
Franchise;Warlingham;Surrey;Visiting Nur Assn Ctrl Jersey;08/05/2020;53127;Clothing;Men;Tees;MS01-XL-Yellow;Aero Daily Fitness Tee-XL-Yellow;50;14;231;0,1;50;700
Franchise;Parwich;Derbyshire;Rosati, Marc D Esq;08/05/2020;53127;Clothing;Men;Tanks;MT02-XL-Gray;Tristan Endurance Tank-XL-Gray;175;23;315,6;0,1;49;1127
Local store;Carbrooke;Norfolk;Sunderland Publishing Co;09/05/2020;10662;Clothing;Men;Shorts;MSH07-34-Black;Rapha  Sports Short-34-Black;205;45;810;0,1;45;2025
Local store;Conisbrough and Denaby Ward;South Yorkshire;Combs Sheetmetal;09/05/2020;31973;Clothing;Men;Tees;MS07-S-White;"Deion Long-Sleeve EverCool&trade; Tee-S-White";70;13;60,5;0;15;195
Local store;Parkham;Devon;Arctic Star Distributing Inc;09/05/2020;8064;Clothing;Women;Bras & Tanks;WB01;Electra Bra Top;90;29;459,4;0,1;44;1276
Franchise;Abbey Ward;Buckinghamshire;Mata, Mario A Esq;09/05/2020;48486;Clothing;Men;Tanks;MT03-L-Red;Primo Endurance Tank-L-Red;160;21;529,2;0,1;42;882
Franchise;Warlingham;Surrey;National Lime Association;09/05/2020;43397;Clothing;Men;Tanks;MT09-XS-Blue;Sinbad Fitness Tank-XS-Blue;50;23;434,7;0,1;35;805
Franchise;Parwich;Derbyshire;Fan Shop;09/05/2020;31973;Clothing;Women;Bras & Tanks;WB02-XS-Orange;Erica Evercool Sports Bra-XS-Orange;175;15;69,6;0,1;16;240
Local store;Carbrooke;Norfolk;Chomsky, Charles Esq;10/05/2020;40327;Clothing;Men;Tees;MS02-L-Gray;"Ryker LumaTech&trade; Tee (V-neck)-L-Gray";205;11;142,6;0,1;36;396
Franchise;Abbey Road Ward;Greater London;T J Boyle & Associates;10/05/2020;40327;Clothing;Men;Tanks;MT03-M-Yellow;Primo Endurance Tank-M-Yellow;35;17;328,4;0,1;42;714
Franchise;Carbrooke;Norfolk;Bremer, Duncan S Esq;11/05/2020;34215;Clothing;Men;Hoodies & Sweatshirts;MH05-L-White;Hollister Backyard Sweatshirt-L-White;205;43;80;0;6;258
Franchise;Weston-Super-Mare;North Somerset;Guynes Design Inc;11/05/2020;57444;Clothing;Men;Jackets;MJ12-S-Orange;Proteus Fitness Jackshirt-S-Orange;45;44;549,1;0,1;24;1056
Franchise;Parwich;Derbyshire;Rowley/hansell Petetin;11/05/2020;965;Clothing;Men;Hoodies & Sweatshirts;MH11-XL-Red;Grayson Crewneck Sweatshirt -XL-Red;175;27;408,2;0,1;42;1134
Franchise;Parwich;Derbyshire;Atc Power Systems;11/05/2020;39590;Clothing;Men;Tanks;MT07-XS-Gray;Argus All-Weather Tank-XS-Gray;175;19;61,6;  -  ;9;171
Supermarket;Abbey Ward;Buckinghamshire;Galloway Electric Co Inc;11/05/2020;9921;Clothing;Men;Tanks;MT11-M-Blue;Atlas Fitness Tank-M-Blue;160;17;156,4;0,1;23;391
Franchise;Washington East Ward;Tyne and Wear;Sport Toyota;12/05/2020;16450;Clothing;Men;Hoodies & Sweatshirts;MH06-S-Blue;Stark Fundamental Hoodie-S-Blue;75;20;60;0;12;240
Franchise;Sawston;Cambridgeshire;Tipton & Hurst;12/05/2020;26887;Clothing;Men;Hoodies & Sweatshirts;MH05-M-Green;Hollister Backyard Sweatshirt-M-Green;5;37;365,6;0,1;38;1406
Franchise;Parwich;Derbyshire;Cheek, John D Esq;12/05/2020;26887;Clothing;Men;Pants;MP06-34-Orange;Mithra Warmup Pant-34-Orange;175;54;720,4;0,1;23;1242
Supermarket;Abbey Ward;Buckinghamshire;M D & W Railway;13/05/2020;43267;Clothing;Men;Tanks;MT08-XS-Green;Sparta Gym Tank-XS-Green;160;15;163,2;0,1;17;255
Supermarket;East Putney Ward;Greater London;Niagara Custombuilt Mfg Co;13/05/2020;48544;Clothing;Men;Hoodies & Sweatshirts;MH11-M-White;Grayson Crewneck Sweatshirt -M-White;70;23;364,3;0;44;1012
Local store;Burmantofts and Richmond Hill ;West Yorkshire;Gerstenfeld, Gerald F Esq;14/05/2020;8995;Clothing;Men;Hoodies & Sweatshirts;MH02-L-Red;Teton Pullover Hoodie-L-Red;40;44;816,2;0,1;35;1540
Local store;Lye and Stourbridge North Ward;West Midlands;Kaysers Nutrition Center;14/05/2020;8995;Clothing;Men;Jackets;MJ12-S-Blue;Proteus Fitness Jackshirt-S-Blue;25;60;1.279,20;0,1;41;2460
Local store;Llangeler Community;Ceredigion;Radisson Suite Hotel;14/05/2020;8995;Clothing;Men;Hoodies & Sweatshirts;MH01-S-Gray;Chaz Kangeroo Hoodie-S-Gray;50;32;647,7;0;46;1472
