Employee_ID;First Name;Last Name;Gender;State;City;Education Level;Birthdate;Hiredate;Termdate;Department;Job Title;Salary;Performance Rating
00-44506369;John;Carpenter;Male;New York;New York City;High School;02/04/2004;03/10/2019;;Customer Service;Support Specialist;54983;Satisfactory
00-31999265;Rebecca;Fisher;Male;Michigan;Grand Rapids;Bachelor;12/12/1991;02/06/2018;;Operations;Operations Manager;103002;Satisfactory
00-82788896;Jennifer;Williams;Male;New York;Rochester;Bachelor;16/04/1987;09/09/2022;;Operations;Logistics Coordinator;65196;Excellent
00-20230849;Kristin;Phelps;Male;North Carolina;Charlotte;High School;04/05/1982;10/08/2024;;Customer Service;Help Desk Technician;68102;Needs Improvement
00-10446705;Michelle;Johnson;Female;New York;Buffalo;Bachelor;26/04/2002;03/06/2024;;Customer Service;Support Specialist;54933;Good
00-46245645;Lisa;Fuller;Female;New York;New York City;PhD;06/07/1986;29/10/2024;;Sales;Sales Consultant;107745;Excellent
00-70571332;Ryan;Odonnell;Male;New York;New York City;Bachelor;18/10/1984;25/03/2018;;IT;Software Developer;98066;Satisfactory
00-81751708;Ashley;Johnson;Male;New York;Buffalo;Bachelor;19/11/1997;08/05/2019;;Operations;Logistics Coordinator;66587;Satisfactory
00-99657224;Corey;Knapp;Male;New York;New York City;PhD;06/10/1961;08/11/2021;;Customer Service;Customer Service Manager;101435;Excellent
00-22352071;Anthony;Bryant;Male;Michigan;Grand Rapids;High School;15/03/1985;13/12/2018;;Operations;Inventory Specialist;54611;Satisfactory
00-35407437;Jon;Cardenas;Male;Ohio;Cincinnati;Bachelor;21/01/1979;13/05/2020;;Finance;Accounts Payable Specialist;65383;Satisfactory
00-12446459;Michael;Sheppard;Male;New York;New York City;High School;02/08/1997;17/04/2024;;Customer Service;Help Desk Technician;68118;Needs Improvement
00-21599659;Sean;Williams;Female;New York;New York City;Bachelor;16/08/1999;26/06/2024;;IT;IT Support Specialist;53363;Good
00-55916044;Holly;Walters;Female;Pennsylvania;Pittsburgh;Bachelor;19/12/1990;26/10/2017;;Customer Service;Help Desk Technician;71120;Good
00-36061115;Laura;Clark;Female;New York;Rochester;PhD;12/08/1962;27/10/2019;;Sales;Sales Specialist;92846;Good
00-13998226;Michelle;Wong;Male;Pennsylvania;Allentown;Bachelor;21/04/2003;15/10/2018;;Sales;Sales Specialist;70846;Satisfactory
00-68035954;Richard;Bailey;Female;New York;Buffalo;Bachelor;01/07/1985;12/11/2016;;Marketing;Marketing Manager;85647;Needs Improvement
00-64017185;George;Porter;Male;New York;New York City;Master;08/01/1990;04/02/2017;;Sales;Sales Consultant;97771;Needs Improvement
00-95562356;Matthew;Jensen;Male;Ohio;Cleveland;High School;18/08/1988;15/10/2019;;Customer Service;Help Desk Technician;59187;Needs Improvement
00-18979241;Linda;Church;Female;New York;Rochester;High School;22/09/1993;02/05/2024;;Marketing;Content Creator;62012;Satisfactory
00-98184498;Maria;Garcia;Male;New York;New York City;PhD;17/12/1993;07/10/2024;;Sales;Sales Consultant;77033;Good
00-71452014;Christopher;Sullivan;Female;Michigan;Detroit;PhD;17/03/1985;30/08/2018;;Sales;Sales Consultant;77314;Good
00-36724504;Tyler;Lopez;Female;New York;Buffalo;Master;02/01/1962;29/05/2023;;Operations;Operations Analyst;70837;Satisfactory
00-35243741;James;Chase;Female;Michigan;Detroit;Bachelor;29/06/1978;08/07/2015;;Sales;Sales Representative;72844;Satisfactory
00-99198449;Michael;Shaffer;Female;New York;Rochester;High School;23/12/2003;13/12/2024;;Operations;Inventory Specialist;53428;Satisfactory
00-65771986;Michael;Moore;Male;New York;New York City;Bachelor;06/05/1975;07/03/2022;;Operations;Operations Analyst;77338;Needs Improvement
00-72207404;Marcus;Rodriguez;Male;New York;Buffalo;Bachelor;27/02/1973;13/08/2016;;Operations;Inventory Specialist;71078;Good
00-79862230;Lance;Hunter;Male;New York;New York City;Master;18/03/1981;06/09/2020;;Operations;Operations Analyst;70501;Good
00-28222781;Ann;Sherman;Male;New York;Buffalo;Bachelor;09/06/1985;29/07/2019;;Operations;Logistics Coordinator;61823;Good
00-55728427;Gregory;Montgomery;Male;New York;Buffalo;High School;05/03/1983;30/01/2016;;Marketing;SEO Specialist;80713;Excellent
00-95641687;James;Davis;Female;New York;New York City;Bachelor;15/06/1972;21/08/2018;;Operations;Logistics Coordinator;59911;Good
00-67128515;Robin;Alvarado;Female;Pennsylvania;Philadelphia;Bachelor;09/08/1967;27/11/2017;;IT;IT Support Specialist;58914;Excellent
00-50292848;Jose;Baldwin;Male;Illinois;Naperville;High School;17/12/1979;26/07/2022;;Customer Service;Help Desk Technician;87281;Needs Improvement
00-44665942;Michael;Anderson;Male;New York;Buffalo;High School;19/06/1976;30/05/2023;;Operations;Inventory Specialist;63575;Needs Improvement
00-55626134;Dale;Blanchard;Female;New York;Buffalo;Bachelor;08/04/1981;13/11/2023;;Operations;Inventory Specialist;55119;Good
00-58826428;Nancy;Lindsey;Male;New York;New York City;Master;02/09/1999;26/08/2016;;IT;Software Developer;82131;Satisfactory
00-50241177;Ashley;Miller;Female;New York;Rochester;Bachelor;25/04/1976;29/03/2019;;Customer Service;Support Specialist;54051;Satisfactory
00-53990376;Scott;Williams;Female;Michigan;Detroit;Bachelor;21/10/1963;01/08/2017;;Finance;Accountant;80915;Good
00-28444834;Eric;Haney;Male;New York;Buffalo;Bachelor;06/08/1995;11/01/2024;;Marketing;Content Creator;66528;Good
00-23438230;Troy;Whitaker;Female;New York;Buffalo;Bachelor;02/09/1974;27/03/2018;;Sales;Sales Representative;57375;Needs Improvement
00-54799885;John;Perez;Male;New York;Buffalo;Bachelor;13/07/1995;09/09/2018;;Marketing;Content Creator;59848;Good
00-87364623;Lisa;Thomas;Male;New York;New York City;Master;22/02/1977;26/04/2017;;IT;Software Developer;79217;Good
00-16587232;John;Smith;Male;New York;New York City;High School;15/01/1979;26/08/2017;;IT;IT Support Specialist;61591;Needs Improvement
00-82652905;Timothy;Gonzales;Female;New York;New York City;Bachelor;07/04/1983;04/08/2024;;Customer Service;Customer Service Representative;56481;Good
00-83677009;Andrea;Carroll;Female;New York;Buffalo;High School;31/07/1974;09/06/2024;;Operations;Inventory Specialist;63462;Needs Improvement
00-49890367;Jacob;Stone;Female;New York;Buffalo;Bachelor;23/09/1995;05/06/2023;;Customer Service;Customer Service Representative;62785;Good
00-23480253;Courtney;Oneal;Female;New York;Buffalo;Bachelor;15/05/1990;31/05/2023;;Operations;Inventory Specialist;56312;Good
00-66394418;Julie;Mann;Female;Pennsylvania;Allentown;Master;24/07/1977;21/05/2016;;Operations;Operations Analyst;79655;Good
00-16986498;Linda;Baker;Male;New York;New York City;Bachelor;03/07/1986;24/05/2017;;Operations;Logistics Coordinator;70209;Good
00-10538139;Michael;Schaefer;Female;New York;Rochester;Bachelor;16/02/1972;01/04/2016;;Sales;Sales Representative;73674;Satisfactory
00-72978060;Luke;Kelly;Male;New York;New York City;PhD;16/01/1972;27/09/2023;;Sales;Sales Specialist;80113;Good
00-24346658;Dennis;Heath;Female;New York;Buffalo;PhD;30/04/1971;30/09/2017;;Sales;Sales Specialist;64310;Good
00-43229057;John;Medina;Male;New York;Buffalo;Bachelor;15/10/1982;20/02/2016;;Finance;Accountant;72340;Good
00-97038284;Colin;Lowery;Male;New York;Buffalo;Bachelor;03/01/1962;16/07/2024;;Finance;Accounts Payable Specialist;61961;Good
00-23941705;Jeanette;Nichols;Male;Ohio;Columbus;Bachelor;20/11/1991;10/02/2021;;Operations;Logistics Coordinator;63733;Satisfactory
00-39315551;Lindsay;Munoz;Male;New York;Buffalo;Master;09/03/2004;07/10/2022;;Operations;Operations Analyst;71810;Satisfactory
00-78408689;Michael;Park;Male;New York;New York City;Bachelor;15/04/1984;04/08/2017;;Customer Service;Customer Service Representative;70028;Satisfactory
00-80192532;Lori;Walker;Female;Michigan;Detroit;Bachelor;27/08/1995;15/04/2023;;Sales;Sales Specialist;60526;Satisfactory
00-35172528;Audrey;Brown;Male;New York;New York City;High School;17/03/1982;28/08/2020;;Customer Service;Support Specialist;61266;Excellent
00-67676460;Samuel;Garza;Female;New York;Rochester;Bachelor;18/04/1970;26/01/2017;;Marketing;Content Creator;67015;Good
00-35833126;Stephanie;Jackson;Male;New York;New York City;Master;14/06/1999;06/08/2023;;IT;Software Developer;95446;Good
00-28281865;Shane;Santos;Male;New York;Rochester;High School;16/04/1991;14/12/2019;;Customer Service;Help Desk Technician;57209;Needs Improvement
00-87622366;Michael;Dillon;Male;Illinois;Chicago;Master;08/01/1979;27/02/2017;;IT;System Administrator;78361;Satisfactory
00-26730079;Bryce;Gomez;Female;Michigan;Warren;Master;06/03/1987;07/10/2022;;Operations;Operations Analyst;56861;Good
00-91236074;Joshua;King;Female;Michigan;Detroit;Bachelor;18/05/1993;14/12/2020;;Operations;Logistics Coordinator;57925;Satisfactory
00-89287426;Jessica;Reeves;Female;New York;New York City;Master;03/07/2000;10/07/2017;;Sales;Sales Specialist;74833;Satisfactory
00-27205509;Ryan;Duran;Male;New York;Rochester;Bachelor;31/07/1987;21/02/2020;;Customer Service;Support Specialist;61669;Good
00-26103071;Valerie;Lewis;Male;Michigan;Detroit;Bachelor;18/06/1979;24/06/2024;;Operations;Logistics Coordinator;68795;Good
00-15396384;Kyle;Terry;Female;New York;New York City;PhD;11/12/1970;29/04/2017;;Finance;Financial Analyst;114892;Excellent
00-16249742;Mark;Hudson;Male;New York;Buffalo;Bachelor;24/09/1985;07/12/2022;;HR;Recruiter;73461;Satisfactory
00-27845866;William;Russell;Female;New York;New York City;Master;24/07/1981;24/10/2024;;Sales;Sales Consultant;89244;Good
00-87118114;Amber;Maldonado;Male;Illinois;Naperville;Master;24/11/2001;03/05/2015;;IT;Software Developer;79423;Satisfactory
00-24867878;Michelle;Arellano;Male;New York;New York City;Bachelor;11/05/1985;21/01/2023;;Operations;Logistics Coordinator;68468;Satisfactory
00-24355076;Jennifer;Howard;Male;Illinois;Chicago;High School;08/08/1974;16/02/2018;;IT;IT Support Specialist;57296;Needs Improvement
00-29728335;Kim;Jones;Male;New York;Buffalo;High School;16/09/1987;25/01/2022;;Marketing;Content Creator;56559;Needs Improvement
00-59493703;Alyssa;Cross;Female;New York;Buffalo;High School;29/06/1979;12/10/2018;;Operations;Inventory Specialist;64586;Satisfactory
00-98519306;James;Petty;Male;New York;Rochester;Bachelor;27/06/1995;27/10/2020;;Operations;Inventory Specialist;61141;Good
00-99002424;Katherine;White;Male;New York;Rochester;High School;16/09/1996;12/03/2017;;Operations;Inventory Specialist;54917;Needs Improvement
00-37753738;Anthony;Mcfarland;Male;North Carolina;Greensboro;Master;02/03/1961;10/10/2018;;Operations;Operations Analyst;89768;Satisfactory
00-99369812;David;Davis;Male;New York;Buffalo;Bachelor;27/10/1971;06/06/2023;;Customer Service;Help Desk Technician;80495;Needs Improvement
00-75755054;Audrey;Rush;Male;New York;Buffalo;Bachelor;28/06/1978;31/05/2019;;Operations;Inventory Specialist;64420;Satisfactory
00-16567733;Linda;James;Female;New York;Rochester;High School;09/08/1985;04/07/2017;;Customer Service;Customer Service Representative;64102;Needs Improvement
00-31287616;Dillon;Cooper;Male;Pennsylvania;Pittsburgh;Bachelor;29/08/1979;07/02/2016;;Customer Service;Customer Service Representative;69012;Satisfactory
00-71572062;Larry;Thompson;Male;New York;Rochester;PhD;26/06/1990;16/06/2020;;Sales;Sales Consultant;71386;Good
00-24819849;Natasha;Porter;Male;New York;Buffalo;High School;01/10/1994;13/03/2023;;Customer Service;Customer Service Representative;64750;Needs Improvement
00-47490780;Jorge;Gonzalez;Female;New York;Buffalo;Bachelor;01/05/1984;17/05/2017;;IT;System Administrator;78254;Good
00-81080683;Valerie;Schultz;Male;Pennsylvania;Allentown;Bachelor;28/01/1990;11/05/2016;;Marketing;Content Creator;59912;Satisfactory
00-50694236;Shannon;Davis;Male;New York;Rochester;Bachelor;10/10/1976;11/04/2021;;Operations;Logistics Coordinator;74523;Good
00-46992495;Andrew;Obrien;Female;New York;Rochester;Master;12/10/1992;05/08/2023;;IT;System Administrator;78903;Good
00-31536347;Brian;Brooks;Female;New York;New York City;High School;09/08/1996;07/03/2019;;Customer Service;Help Desk Technician;75339;Excellent
00-12301266;Aaron;Galloway;Male;New York;Rochester;Master;19/04/1991;05/01/2023;;IT;Software Developer;95750;Satisfactory
00-61617675;Adam;Cruz;Female;New York;New York City;Master;14/06/1982;11/01/2017;;Sales;Sales Specialist;95834;Good
00-96152815;Lauren;Carroll;Female;New York;Rochester;Bachelor;18/06/1965;25/05/2024;;Sales;Sales Representative;76214;Satisfactory
00-59772507;Michele;Sosa;Female;Ohio;Cleveland;Bachelor;26/09/1991;14/03/2020;;Operations;Inventory Specialist;58475;Satisfactory
00-46482003;Dana;Jimenez;Female;New York;Rochester;High School;19/08/1995;27/07/2023;;Customer Service;Help Desk Technician;75154;Needs Improvement
00-51636644;Jeffery;Reed;Male;New York;New York City;Master;09/06/1970;05/12/2022;;Operations;Operations Analyst;73117;Excellent
00-86122371;Felicia;Moore;Female;Michigan;Warren;Bachelor;06/08/1988;25/05/2024;;Sales;Sales Consultant;73772;Good
00-47958563;Audrey;Vance;Female;New York;New York City;Bachelor;16/06/1994;02/10/2017;;Operations;Logistics Coordinator;53479;Good
00-99717427;Meghan;Ingram;Female;New York;Rochester;High School;02/04/1984;16/07/2024;;HR;Recruiter;65120;Excellent
00-81124566;Eduardo;Fuentes;Male;New York;New York City;Master;21/09/1969;12/01/2024;;Sales;Sales Specialist;72187;Satisfactory
00-80910956;Christy;Mcconnell;Male;New York;Rochester;Master;17/09/2001;11/12/2015;;Operations;Operations Analyst;53025;Good
00-84339493;Susan;Shepard;Male;New York;Buffalo;Bachelor;28/05/1984;10/11/2019;;Sales;Sales Consultant;79119;Satisfactory
00-74561311;Sarah;Donovan;Male;New York;Rochester;High School;15/11/1978;11/02/2017;;IT;IT Support Specialist;56943;Satisfactory
00-51115997;Michael;White;Female;New York;Rochester;High School;12/11/1981;21/07/2022;;HR;HR Assistant;60638;Satisfactory
00-46499378;Gary;Garcia;Female;Pennsylvania;Pittsburgh;Bachelor;17/12/1979;16/03/2020;;Customer Service;Support Specialist;59447;Good
00-99903903;Carrie;Osborn;Male;New York;Buffalo;Bachelor;28/06/2002;24/12/2023;;IT;System Administrator;89633;Good
00-85701752;Matthew;Gibson;Male;Pennsylvania;Philadelphia;Bachelor;09/02/1970;13/09/2018;;Operations;Logistics Coordinator;62095;Good
00-93834973;Amy;Price;Male;New York;Buffalo;Bachelor;25/02/1978;23/06/2017;;Finance;Accounts Payable Specialist;69543;Needs Improvement
00-16147632;Sherry;Barnett;Female;New York;Buffalo;Bachelor;02/07/1987;26/01/2023;;IT;IT Support Specialist;57337;Needs Improvement
00-42368904;Matthew;Diaz;Female;New York;New York City;Bachelor;06/05/1972;02/04/2020;;Operations;Inventory Specialist;63866;Satisfactory
00-67824109;Susan;Henry;Female;New York;New York City;PhD;12/06/1961;04/11/2024;;Sales;Sales Specialist;103153;Excellent
00-20236554;Richard;Howard;Male;New York;New York City;Bachelor;19/01/2002;21/12/2016;;Customer Service;Help Desk Technician;66342;Good
00-65127958;Toni;Castillo;Female;Michigan;Detroit;Bachelor;04/05/1973;24/11/2023;;IT;IT Support Specialist;63617;Satisfactory
00-65346005;Renee;Zimmerman;Male;New York;New York City;PhD;08/03/1993;21/11/2020;;Sales;Sales Specialist;59281;Good
00-23772773;Brittany;Abbott;Male;New York;Buffalo;Bachelor;30/10/1990;05/02/2022;;IT;IT Support Specialist;65176;Good
00-28216197;Elizabeth;Flores;Female;New York;New York City;Bachelor;12/10/1976;24/07/2017;;IT;Software Developer;75881;Good
00-59778266;Anna;Park;Male;North Carolina;Charlotte;Master;18/01/1993;21/07/2016;;Sales;Sales Specialist;76709;Needs Improvement
00-88852864;Phillip;Payne;Male;New York;Rochester;Bachelor;24/12/2000;20/03/2019;;Marketing;SEO Specialist;85286;Satisfactory
00-89004075;Justin;Taylor;Female;New York;Rochester;High School;19/09/1980;24/10/2023;;Customer Service;Customer Service Representative;65690;Needs Improvement
00-55743318;James;Raymond;Female;New York;Rochester;High School;06/02/1990;14/06/2024;;Customer Service;Support Specialist;56397;Needs Improvement
00-22550720;Richard;Bennett;Male;Michigan;Detroit;Master;19/03/1993;10/07/2023;;IT;System Administrator;69145;Satisfactory
00-94437310;Andrew;Garcia;Female;New York;Buffalo;PhD;23/09/1961;05/08/2024;;IT;IT Manager;121860;Good
00-73889311;Timothy;Price;Female;North Carolina;Charlotte;PhD;26/09/1968;13/07/2022;;Sales;Sales Specialist;88895;Excellent
00-98220912;Victoria;Townsend;Male;New York;Buffalo;Bachelor;18/11/1974;27/10/2022;;Operations;Operations Analyst;83880;Satisfactory
00-75706214;Gabriella;Brown;Male;New York;Buffalo;Bachelor;29/10/1995;19/11/2023;;Operations;Inventory Specialist;64437;Satisfactory
00-65272067;Bobby;Arroyo;Female;New York;Buffalo;Bachelor;08/03/1989;30/04/2023;;Operations;Logistics Coordinator;58303;Satisfactory
00-77605530;Patricia;Adkins;Female;Ohio;Cleveland;Master;15/04/1971;09/08/2020;;Sales;Sales Specialist;82699;Satisfactory
00-10012470;Amy;Davidson;Female;Michigan;Grand Rapids;Bachelor;23/02/1989;15/10/2019;;Finance;Accountant;62543;Good
00-70714168;Brandon;Johnson;Male;New York;New York City;Bachelor;08/11/1988;27/04/2020;;Operations;Operations Analyst;89463;Good
00-23087728;Paul;Bell;Male;New York;New York City;Bachelor;25/08/1990;27/07/2024;;Operations;Logistics Coordinator;65371;Good
00-99563301;Brian;Bryan;Male;New York;Rochester;Bachelor;12/03/1993;06/12/2017;;Customer Service;Help Desk Technician;59278;Satisfactory
00-31066031;Ryan;Romero;Male;New York;New York City;Master;31/03/1986;26/11/2017;;IT;Software Developer;88174;Satisfactory
00-34077528;Gregory;Wood;Female;New York;Rochester;Master;20/09/1986;29/09/2017;;Finance;Finance Manager;132723;Satisfactory
00-27801051;Bradley;Lewis;Male;New York;Rochester;PhD;28/09/1976;27/06/2017;;Sales;Sales Specialist;75952;Good
00-70326441;Stephanie;Stafford;Male;Ohio;Cleveland;Bachelor;04/05/1982;04/10/2017;;Customer Service;Support Specialist;68887;Good
00-25821079;Luke;Klein;Female;New York;Rochester;Bachelor;19/09/1980;12/07/2022;;Sales;Sales Representative;72348;Good
00-59209911;Jamie;Bowman;Female;Michigan;Warren;Bachelor;10/07/1990;07/01/2021;;Marketing;Content Creator;57964;Good
00-67958238;Brandon;James;Female;New York;Rochester;Bachelor;25/03/1998;16/12/2017;;Sales;Sales Specialist;55128;Good
00-31349862;Hannah;Glass;Male;North Carolina;Greensboro;Bachelor;27/12/1980;02/01/2019;;Operations;Logistics Coordinator;62902;Satisfactory
00-60269323;Rebecca;Keller;Male;New York;Buffalo;Bachelor;09/03/1982;22/12/2015;;Marketing;Marketing Manager;107005;Satisfactory
