Category,City,Country.Region,Customer.Name,Discount..bin.,Manufacturer,Order.Date,Order.ID,Postal.Code,Product.Name,Promo,Region,Segment,Ship.Date,Ship.Mode,State,Discount,Profit,Quantity,Sales
Office Supplies,New York City,United States,Neoma Murray,0.3,Avery,31/05/2019,CA-2019-168844,10011,Avery Hidden Tab Dividers for Binding Systems,Binders,East,Consumer,06/06/2019,Standard Class,New York,0.17970894554625483,2.3244,3,7.152
Office Supplies,New York City,United States,William Brown,0.3,Other,15/01/2019,CA-2019-137848,10011,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Binders,East,Consumer,21/01/2019,Standard Class,New York,0.15858548659688285,17.3376,3,49.536
Office Supplies,New York City,United States,Andy Reiter,0.3,Acco,24/12/2020,CA-2020-154935,10024,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Binders,East,Consumer,29/12/2020,Standard Class,New York,0.2815247514103081,5.5875,3,17.88
Office Supplies,New York City,United States,Christine Sundaresam,0.3,Avery,14/04/2020,CA-2020-131233,10024,Avery Non-Stick Binders,Binders,East,Consumer,19/04/2020,Standard Class,New York,0.24310251156398546,3.5022,3,10.776
Office Supplies,New York City,United States,Harry Greene,0.3,Pressboard,09/10/2020,CA-2020-141873,10024,Pressboard Data Binders by Wilson Jones,Binders,East,Consumer,14/10/2020,Standard Class,New York,0.17703081721653502,4.3254,3,12.816
Office Supplies,New York City,United States,Jamie Frazer,0.3,Ibico,02/12/2019,US-2019-155103,10024,Ibico EB-19 Dual Function Manual Binding System,Binders,East,Consumer,07/12/2019,Standard Class,New York,0.12211651151754807,134.9322,3,415.176
Office Supplies,New York City,United States,Jamie Frazer,0.3,XtraLife,02/12/2019,US-2019-155103,10024,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Binders,East,Consumer,07/12/2019,Standard Class,New York,0.2635900741504712,11.4504,3,35.232
Office Supplies,New York City,United States,Jim Karlsson,0.3,Wilson Jones,29/06/2017,CA-2017-111773,10024,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Binders,East,Consumer,03/07/2017,Standard Class,New York,0.20024127177600737,4.872,3,13.92
Office Supplies,New York City,United States,Sarah Bern,0.3,Angle-D,12/06/2020,CA-2020-108441,10035,Angle-D Ring Binders,Binders,East,Consumer,18/06/2020,Standard Class,New York,0.1777338950098143,4.2666,3,13.128
Office Supplies,New York City,United States,Seth Vernon,0.3,Pressboard,20/09/2020,CA-2020-100111,10035,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Binders,East,Consumer,26/09/2020,Standard Class,New York,0.29596339326704724,3.9771,3,11.784
Office Supplies,New York City,United States,Thomas Thornton,0.3,Other,15/05/2019,CA-2019-152408,10035,Binder Posts,Binders,East,Consumer,21/05/2019,Standard Class,New York,0.19610756941471286,4.4772,3,13.776
Office Supplies,Oceanside,United States,Hunter Glantz,0.3,DXL,24/12/2020,CA-2020-169978,11572,"DXL Angle-View Binders with Locking Rings, Black",Binders,East,Consumer,28/12/2020,Standard Class,New York,0.22531264474318977,4.8519,3,14.376
Office Supplies,Yonkers,United States,Nathan Cano,0.3,Avery,03/05/2017,CA-2017-135755,10701,"Avery Durable Plastic 1"" Binders",Binders,East,Consumer,10/05/2017,Standard Class,New York,0.1786833807160913,3.9498,3,10.896
Office Supplies,Yonkers,United States,Nathan Cano,0.3,GBC,03/05/2017,CA-2017-135755,10701,GBC Poly Designer Binding Covers,Binders,East,Consumer,10/05/2017,Standard Class,New York,0.16835408117980116,14.5638,3,40.176
Office Supplies,Philadelphia,United States,Jill Fjeld,0.3,Other,11/10/2017,US-2017-126571,19120,Airmail Envelopes,Envelopes,East,Consumer,15/10/2017,Standard Class,Pennsylvania,0.24807599052733212,67.9833,3,201.432
Office Supplies,Philadelphia,United States,Cassandra Brandow,0.3,Poly,07/09/2020,CA-2020-100160,19134,Poly String Tie Envelopes,Envelopes,East,Consumer,11/09/2020,Standard Class,Pennsylvania,0.20351019601942008,1.6524,3,4.896
Office Supplies,Philadelphia,United States,Frank Preis,0.3,Global,09/12/2017,CA-2017-138128,19134,Globe Weis Peel & Seel First Class Envelopes,Envelopes,East,Consumer,15/12/2017,Standard Class,Pennsylvania,0.10019995614537164,9.585,3,30.672
Office Supplies,Columbus,United States,Beth Paige,0.3,Other,18/12/2020,CA-2020-156664,43229,Ideal Clamps,Fasteners,East,Consumer,23/12/2020,Standard Class,Ohio,0.24431937211222474,1.7487,3,4.824
Office Supplies,Philadelphia,United States,Chloris Kastensmidt,0.3,Xerox,28/03/2018,CA-2018-135363,19120,Xerox 1999,Paper,East,Consumer,02/04/2018,Standard Class,Pennsylvania,0.1874315215380222,5.4432,3,15.552
Office Supplies,Philadelphia,United States,Cassandra Brandow,0.3,Eureka,07/09/2020,CA-2020-100160,19134,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Paper,East,Consumer,11/09/2020,Standard Class,Pennsylvania,0.26058008517446285,5.4432,3,15.552
Office Supplies,Philadelphia,United States,Maureen Gnade,0.3,Wirebound,26/12/2017,CA-2017-139598,19134,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Paper,East,Consumer,31/12/2017,Standard Class,Pennsylvania,0.20364143637001436,6.1641,3,18.264
Office Supplies,Philadelphia,United States,Maris LaWare,0.3,Xerox,06/11/2020,CA-2020-154109,19143,Xerox 191,Paper,East,Consumer,11/11/2020,Standard Class,Pennsylvania,0.14636871628851306,16.1838,3,47.952
Office Supplies,Cleveland,United States,Tony Sayre,0.3,SAFCO,25/09/2019,CA-2019-113978,44105,"SAFCO Commercial Wire Shelving, Black",Storage,East,Consumer,29/09/2019,Standard Class,Ohio,0.13935181695667734,-82.884,3,331.536
Office Supplies,Marion,United States,Jamie Kunitz,0.3,Belkin,20/11/2018,CA-2018-116484,43302,"Belkin 19"" Center-Weighted Shelf, Gray",Storage,East,Consumer,26/11/2018,Standard Class,Ohio,0.10806699220319406,-26.541,3,141.552
Office Supplies,Philadelphia,United States,Alan Shonely,0.3,Eldon,07/04/2019,CA-2019-114405,19120,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Storage,East,Consumer,12/04/2019,Standard Class,Pennsylvania,0.13562088799698097,3.6744,3,36.744
Office Supplies,Philadelphia,United States,Barry Weirich,0.3,Tennsco,01/06/2020,CA-2020-157413,19120,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Storage,East,Consumer,06/06/2020,Standard Class,Pennsylvania,0.2123889811311094,-77.1267,3,324.744
Office Supplies,Philadelphia,United States,Mitch Webber,0.3,Acco,05/07/2018,CA-2018-164336,19140,Acco Perma 4000 Stacking Storage Drawers,Storage,East,Consumer,10/07/2018,Standard Class,Pennsylvania,0.24065331577105,-2.436,3,38.976
Office Supplies,Philadelphia,United States,Stewart Visinsky,0.3,Fellowes,03/05/2018,CA-2018-112130,19140,Fellowes Bankers Box Stor/Drawer Steel Plus,Storage,East,Consumer,07/05/2018,Standard Class,Pennsylvania,0.2922691599887325,-9.594,3,76.752
Office Supplies,Philadelphia,United States,Charles McCrossin,0.3,Acco,21/10/2020,CA-2020-113453,19143,Acco Perma 2700 Stacking Storage Drawers,Storage,East,Consumer,28/10/2020,Standard Class,Pennsylvania,0.23394624487165877,-4.461,3,71.376
Office Supplies,Lancaster,United States,Maxwell Schwartz,0.3,Other,03/11/2017,CA-2017-137589,17602,Compact Automatic Electric Letter Opener,Before promo,East,Consumer,08/11/2017,Standard Class,Pennsylvania,0.26870971714834846,-64.4274,3,286.344
Office Supplies,Philadelphia,United States,Caroline Jumper,0.3,Honeywell,03/12/2019,US-2019-161683,19134,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Appliances,East,Consumer,08/12/2019,Standard Class,Pennsylvania,0.15666038582304004,93.7688,4,394.816
Office Supplies,Philadelphia,United States,Bruce Stewart,0.3,Tripp Lite,10/04/2020,CA-2020-135069,19143,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Appliances,East,Consumer,14/04/2020,Standard Class,Pennsylvania,0.2112834397600577,21.9492,4,195.104
Office Supplies,New York City,United States,Toby Braunhardt,0.3,Wilson Jones,22/01/2019,US-2019-155180,10009,Wilson Jones data.warehouse D-Ring Binders with DublLock,Binders,East,Consumer,29/01/2019,Standard Class,New York,0.11673381541406727,9.2176,4,26.336
Office Supplies,New York City,United States,Bradley Nguyen,0.3,Other,19/05/2019,CA-2019-169943,10011,Recycled Easel Ring Binders,Binders,East,Consumer,24/05/2019,Standard Class,New York,0.2824002782401723,14.92,4,47.744
Office Supplies,New York City,United States,James Galang,0.3,Wilson Jones,30/05/2017,CA-2017-105872,10024,Wilson Jones Legal Size Ring Binders,Binders,East,Consumer,06/06/2017,Standard Class,New York,0.17056997204182978,26.388,4,70.368
Office Supplies,Philadelphia,United States,Natalie Webber,0.3,Staple envelope,21/06/2017,CA-2017-138317,19120,Staple envelope,Envelopes,East,Consumer,25/06/2017,Standard Class,Pennsylvania,0.09947861854026246,8.4024,4,24.896
Office Supplies,Philadelphia,United States,Sean Christensen,0.3,Avery,01/12/2020,CA-2020-122539,19140,Avery 483,Labels,East,Consumer,05/12/2020,Standard Class,Pennsylvania,0.23665374279665394,5.1792,4,15.936
Office Supplies,Philadelphia,United States,Giulietta Baptist,0.3,Xerox,12/06/2018,CA-2018-139850,19134,Xerox 1997,Paper,East,Consumer,17/06/2018,Standard Class,Pennsylvania,0.2751235660314383,7.2576,4,20.736
Office Supplies,Philadelphia,United States,Mick Crebagga,0.3,Xerox,30/10/2020,CA-2020-152807,19140,Xerox 231,Paper,East,Consumer,03/11/2020,Standard Class,Pennsylvania,0.21868087894271848,7.2576,4,20.736
Office Supplies,Philadelphia,United States,Maureen Gnade,0.3,Other,26/12/2017,CA-2017-139598,19134,Sensible Storage WireTech Storage Systems,Storage,East,Consumer,31/12/2017,Standard Class,Pennsylvania,0.12658661743606303,-42.588,4,227.136
Office Supplies,Philadelphia,United States,Justin Hirsh,0.3,Other,05/04/2019,CA-2019-161907,19140,Premier Automatic Letter Opener,Before promo,East,Consumer,09/04/2019,Standard Class,Pennsylvania,0.14361932170876035,-163.4516,4,769.184
Office Supplies,Hamilton,United States,Justin MacKendrick,0.3,Euro Pro,30/05/2019,CA-2019-158547,45011,Euro-Pro Shark Turbo Vacuum,Appliances,East,Consumer,04/06/2019,Standard Class,Ohio,0.14587267699687378,9.294,5,123.92
Office Supplies,Cleveland,United States,Logan Currie,0.3,BIC,09/09/2020,CA-2020-169439,44105,"BIC Brite Liner Highlighters, Chisel Tip",Art,East,Consumer,13/09/2020,Standard Class,Ohio,0.26616843046588057,3.888,5,25.92
Office Supplies,Columbus,United States,John Lee,0.3,Crayola,14/07/2020,US-2020-161935,43229,Crayola Colored Pencils,Art,East,Consumer,18/07/2020,Standard Class,Ohio,0.124853228297298,2.132,5,13.12
Office Supplies,Philadelphia,United States,Julia West,0.3,Newell,09/05/2019,CA-2019-109176,19140,Newell 319,Art,East,Consumer,15/05/2019,Standard Class,Pennsylvania,0.13383199902320042,9.92,5,79.36
Office Supplies,New York City,United States,Chuck Sachs,0.3,GBC,03/12/2020,CA-2020-148691,10009,GBC Premium Transparent Covers with Diagonal Lined Pattern,Binders,East,Consumer,09/12/2020,Standard Class,New York,0.2611409565052325,29.372,5,83.92
Office Supplies,New York City,United States,Janet Martin,0.3,Acco,29/03/2019,CA-2019-167556,10009,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Binders,East,Consumer,02/04/2019,Standard Class,New York,0.10935543967215385,9.3125,5,29.8
Office Supplies,New York City,United States,Adam Shillingsburg,0.3,Other,21/06/2019,CA-2019-119865,10011,SpineVue Locking Slant-D Ring Binders by Cardinal,Binders,East,Consumer,26/06/2019,Standard Class,New York,0.2902680274386508,12.796,5,36.56
Office Supplies,New York City,United States,Christina VanderZanden,0.3,Other,04/09/2019,CA-2019-123120,10011,Plastic Binding Combs,Binders,East,Consumer,08/09/2019,Standard Class,New York,0.15515383331056262,20.4525,5,60.6
Office Supplies,New York City,United States,Mark Hamilton,0.3,Newell,11/07/2017,CA-2017-133305,10011,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Binders,East,Consumer,15/07/2017,Standard Class,New York,0.1790805973771049,6.398,5,18.28
Office Supplies,New York City,United States,Greg Tran,0.3,Avery,23/05/2017,US-2017-135881,10035,Avery Non-Stick Binders,Binders,East,Consumer,27/05/2017,Standard Class,New York,0.10182012064958157,5.837,5,17.96
Office Supplies,New York City,United States,Luke Weiss,0.3,Avery,17/09/2019,CA-2019-111416,10035,Avery Arch Ring Binders,Binders,East,Consumer,22/09/2019,Standard Class,New York,0.1831406653419808,78.435,5,232.4
Office Supplies,Watertown,United States,Chris McAfee,0.3,Fellowes,10/12/2019,CA-2019-144309,13601,Fellowes PB200 Plastic Comb Binding Machine,Binders,East,Consumer,16/12/2019,Standard Class,New York,0.20018604282310248,220.987,5,679.96
Office Supplies,Philadelphia,United States,Cassandra Brandow,0.3,Avery,07/09/2020,CA-2020-100160,19134,Avery 519,Labels,East,Consumer,11/09/2020,Standard Class,Pennsylvania,0.24489122443442637,9.8685,5,29.24
Office Supplies,Philadelphia,United States,Jamie Frazer,0.3,Avery,26/10/2020,US-2020-110646,19134,Avery 517,Labels,East,Consumer,31/10/2020,Standard Class,Pennsylvania,0.10589548912512242,4.9815,5,14.76
Office Supplies,Columbus,United States,Beth Paige,0.3,Xerox,18/12/2020,CA-2020-156664,43229,"Xerox Color Copier Paper, 11"" x 17"", Ream",Paper,East,Consumer,23/12/2020,Standard Class,Ohio,0.1729495577460653,29.692,5,91.36
Office Supplies,Columbus,United States,John Lee,0.3,Tenex,14/07/2020,US-2020-161935,43229,"Tenex File Box, Personal Filing Tote with Lid, Black",Storage,East,Consumer,18/07/2020,Standard Class,Ohio,0.2833307030316069,4.653,5,62.04
Office Supplies,Philadelphia,United States,Joy Daniels,0.3,Tennsco,06/10/2017,CA-2017-110611,19120,"Tennsco Lockers, Gray",Storage,East,Consumer,13/10/2017,Standard Class,Pennsylvania,0.18413125991181634,-13.637,5,83.92
Office Supplies,New York City,United States,Adam Shillingsburg,0.3,Other,21/06/2019,CA-2019-119865,10011,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Binders,East,Consumer,26/06/2019,Standard Class,New York,0.240121113484386,60.4968,6,186.144
Office Supplies,New York City,United States,Harry Greene,0.3,Other,09/10/2020,CA-2020-141873,10024,Durable Pressboard Binders,Binders,East,Consumer,14/10/2020,Standard Class,New York,0.1998346316855402,6.156,6,18.24
Office Supplies,New York City,United States,Pete Kriz,0.3,GBC,21/08/2020,US-2020-102183,10035,GBC DocuBind TL300 Electric Binding System,Binders,East,Consumer,28/08/2020,Standard Class,New York,0.1234768964233796,1453.1238,6,4305.552
Office Supplies,New York City,United States,Shahid Hopkins,0.3,3M,07/03/2020,CA-2020-110884,10035,3M Organizer Strips,Binders,East,Consumer,12/03/2020,Standard Class,New York,0.11194427247768275,9.072,6,25.92
Office Supplies,Parma,United States,Susan Pistek,0.3,Other,12/11/2019,CA-2019-124590,44134,OIC Bulk Pack Metal Binder Clips,Fasteners,East,Consumer,16/11/2019,Standard Class,Ohio,0.12362025316772907,5.4444,6,16.752
Office Supplies,Parma,United States,Shui Tom,0.3,Xerox,20/06/2020,CA-2020-106852,44134,Xerox 203,Paper,East,Consumer,27/06/2020,Standard Class,Ohio,0.11571822395242744,10.8864,6,31.104
Office Supplies,Philadelphia,United States,Sam Craven,0.3,Iceberg,10/11/2018,CA-2018-147690,19140,Iceberg Mobile Mega Data/Printer Cart,Storage,East,Consumer,14/11/2018,Standard Class,Pennsylvania,0.12189107728927363,43.3188,6,577.584
Office Supplies,Philadelphia,United States,Maribeth Dona,0.3,Tennsco,05/11/2017,CA-2017-114251,19143,Tennsco Double-Tier Lockers,Storage,East,Consumer,10/11/2017,Standard Class,Pennsylvania,0.16798077709461895,-94.5084,6,1080.096
Office Supplies,Philadelphia,United States,Stewart Visinsky,0.3,Other,03/05/2018,CA-2018-112130,19140,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Appliances,East,Consumer,07/05/2018,Standard Class,Pennsylvania,0.22699624180459133,2.0475,7,18.2
Office Supplies,Newark,United States,Lena Cacioppo,0.3,Newell,28/02/2019,CA-2019-111283,43055,Newell 34,Art,East,Consumer,04/03/2019,Standard Class,Ohio,0.23162994176203017,8.3328,7,111.104
Office Supplies,New York City,United States,Caroline Jumper,0.3,GBC,07/05/2019,CA-2019-128818,10009,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Binders,East,Consumer,11/05/2019,Standard Class,New York,0.2934180500118888,30.8966,7,85.232
Office Supplies,New York City,United States,Janet Martin,0.3,GBC,29/03/2019,CA-2019-167556,10009,GBC Plastic Binding Combs,Binders,East,Consumer,02/04/2019,Standard Class,New York,0.2246108669422356,14.9814,7,41.328
Office Supplies,New York City,United States,Helen Abelman,0.3,GBC,30/06/2017,CA-2017-146640,10024,GBC Recycled Regency Composition Covers,Binders,East,Consumer,05/07/2017,Standard Class,New York,0.30059087036066523,108.7996,7,334.768
Office Supplies,New York City,United States,Astrea Jones,0.3,Cardinal,30/12/2017,CA-2017-131800,10035,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Binders,East,Consumer,04/01/2018,Standard Class,New York,0.2564420742907408,12.8499,7,35.448
Office Supplies,New York City,United States,Pete Kriz,0.3,Avery,21/08/2020,US-2020-102183,10035,Avery Metallic Poly Binders,Binders,East,Consumer,28/08/2020,Standard Class,New York,0.2874426532122393,11.2308,7,32.088
Office Supplies,Philadelphia,United States,William Brown,0.3,Other,30/11/2018,CA-2018-122210,19134,Revere Boxed Rubber Bands by Revere,Fasteners,East,Consumer,04/12/2018,Standard Class,Pennsylvania,0.26435512351748724,-2.3814,7,10.584
Office Supplies,Newark,United States,Michael Moore,0.3,Xerox,13/01/2017,CA-2017-118192,43055,Xerox 1923,Paper,East,Consumer,18/01/2017,Standard Class,Ohio,0.1287553138875575,13.0928,7,37.408
Office Supplies,Columbus,United States,John Lee,0.3,SAFCO,14/07/2020,US-2020-161935,43229,"SAFCO Mobile Desk Side File, Wire Frame",Storage,East,Consumer,18/07/2020,Standard Class,Ohio,0.16234175237828316,17.9592,7,239.456
Office Supplies,Philadelphia,United States,Joni Wasserman,0.3,Iris,16/08/2018,US-2018-164238,19120,Iris Project Case,Storage,East,Consumer,20/08/2018,Standard Class,Pennsylvania,0.2599583608558897,3.3516,7,44.688
Office Supplies,New York City,United States,Craig Carroll,0.3,Wilson Jones,14/09/2018,CA-2018-140984,10011,Wilson Jones Easy Flow II Sheet Lifters,Binders,East,Consumer,18/09/2018,Standard Class,New York,0.19223503881461979,4.536,9,12.96
Office Supplies,Oceanside,United States,Gene McClure,0.3,GBC,26/09/2018,CA-2018-127173,11572,GBC Imprintable Covers,Binders,East,Consumer,03/10/2018,Standard Class,New York,0.25660016087675735,28.6578,9,79.056
Office Supplies,Rochester,United States,Ted Trevino,0.3,Avery,14/02/2018,CA-2018-116876,14609,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Binders,East,Consumer,21/02/2018,Standard Class,New York,0.2853132207840957,9.5787,9,26.424
Office Supplies,Philadelphia,United States,Jim Karlsson,0.3,Stanley,07/08/2018,CA-2018-138331,19120,Stanley Contemporary Battery Pencil Sharpeners,Art,East,Consumer,12/08/2018,Standard Class,Pennsylvania,0.2674726503731145,10.68,10,106.8
