customer_key,customer_id,customer_number,first_name,last_name,country,marital_status,gender,birthdate,create_date
8908,19907,AW00019907,Bruce,Diaz,France,Married,Male,1961-04-03,2026-01-05
8909,19908,AW00019908,Pamela,Prasad,France,Single,Female,1961-01-04,2026-01-05
8910,19909,AW00019909,Geoffrey,Chandra,Germany,Married,Male,1960-09-05,2026-01-05
8911,19910,AW00019910,Orlando,Rubio,Germany,Married,Male,1960-12-01,2026-01-05
8912,19911,AW00019911,Valerie,Chen,United Kingdom,Single,Female,1961-01-15,2026-01-05
8913,19912,AW00019912,Tara,Xie,United Kingdom,Married,Female,1977-05-24,2026-01-05
8914,19913,AW00019913,Jennifer,Perez,France,Married,Female,1949-12-03,2026-01-05
8915,19914,AW00019914,Willie,Ma,France,Married,Male,1949-10-25,2026-01-05
8916,19915,AW00019915,Claudia,McDonald,Germany,Married,Female,1950-03-20,2026-01-05
8917,19916,AW00019916,Katie,Xie,United Kingdom,Married,Female,1950-06-05,2026-01-05
8918,19917,AW00019917,Jenny,Chander,United Kingdom,Married,Female,1955-02-04,2026-01-05
8919,19918,AW00019918,Joy,Alonso,United Kingdom,Married,Female,1949-10-17,2026-01-05
8920,19919,AW00019919,Rebekah,Johnsen,United Kingdom,Married,Female,1956-07-17,2026-01-05
8921,19920,AW00019920,Meredith,Sanchez,France,Single,Female,1951-10-07,2026-01-05
8922,19921,AW00019921,Cara,Cai,Germany,Single,Female,1957-02-01,2026-01-05
8923,19922,AW00019922,Nancy,Gonzalez,France,Single,Female,1960-04-23,2026-01-05
8924,19923,AW00019923,Joe,Prasad,France,Married,Male,1960-05-02,2026-01-05
8925,19924,AW00019924,Douglas,Perez,Germany,Married,Male,1965-04-16,2026-01-05
8926,19925,AW00019925,Madison,Jenkins,Germany,Married,Female,1960-05-13,2026-01-05
8927,19926,AW00019926,Alexandria,Diaz,United Kingdom,Married,Female,1959-11-03,2026-01-05
8928,19927,AW00019927,Ruben,Fernandez,United Kingdom,Married,Male,1960-01-23,2026-01-05
8929,19928,AW00019928,Jaime,Sanz,United Kingdom,Married,Female,1965-05-31,2026-01-05
8930,19929,AW00019929,Dale,Chander,France,Married,Male,1964-09-12,2026-01-05
8931,19930,AW00019930,Tony,Tang,Germany,Married,Male,1959-02-03,2026-01-05
8932,19931,AW00019931,Darryl,Xu,Germany,Married,Male,1964-11-18,2026-01-05
8933,19932,AW00019932,Javier,Sanz,France,Single,Male,1969-01-18,2026-01-05
8934,19933,AW00019933,Nichole,Deng,United Kingdom,Married,Female,1963-02-12,2026-01-05
8935,19934,AW00019934,Neil,Blanco,Germany,Married,Male,1956-12-24,2026-01-05
8936,19935,AW00019935,Clinton,Navarro,Germany,Married,Male,1957-06-20,2026-01-05
8937,19936,AW00019936,Corey,Luo,Germany,Married,Male,1961-09-08,2026-01-05
8938,19937,AW00019937,Jimmy,Gomez,Germany,Single,Male,1956-06-18,2026-01-05
8939,19938,AW00019938,Chelsea,Patel,United Kingdom,Married,Female,1956-01-24,2026-01-05
8940,19939,AW00019939,Alvin,Wang,United Kingdom,Married,Male,1956-02-02,2026-01-05
8941,19940,AW00019940,Rosa,Ye,United Kingdom,Married,Female,1971-02-08,2026-01-05
8942,19941,AW00019941,Cedric,Liang,United Kingdom,Single,Male,1954-09-08,2026-01-05
8943,19942,AW00019942,Armando,Navarro,United Kingdom,Single,Male,1960-08-04,2026-01-05
8944,19943,AW00019943,Walter,Carlson,France,Married,Male,1953-08-26,2026-01-05
8945,19944,AW00019944,Jonathon,Suarez,Germany,Married,Male,1954-02-07,2026-01-05
8946,19945,AW00019945,Phillip,Garcia,France,Married,Male,1952-12-19,2026-01-05
8947,19946,AW00019946,Tamara,Raje,United Kingdom,Single,Female,1952-12-06,2026-01-05
8948,19947,AW00019947,Darryl,Liu,Australia,Single,Male,1986-05-22,2026-01-05
8949,19948,AW00019948,Lacey,Hu,Australia,Single,Female,1981-04-20,2026-01-05
8950,19949,AW00019949,Ni├▒ia,Anand,Australia,Married,Female,1982-06-25,2026-01-05
8951,19950,AW00019950,Ronnie,Lu,Australia,Married,Male,1981-07-10,2026-01-05
8952,19951,AW00019951,Roy,Moreno,Australia,Single,Male,1982-01-23,2026-01-05
8953,19952,AW00019952,Adrienne,Martin,Australia,Single,Female,1980-09-24,2026-01-05
8954,19953,AW00019953,Darrell,Lal,Australia,Single,Male,1979-08-23,2026-01-05
8955,19954,AW00019954,Jose,Carlson,Australia,Married,Male,1980-01-31,2026-01-05
8956,19955,AW00019955,Jake,Gao,Australia,Single,Male,1984-05-08,2026-01-05
8957,19956,AW00019956,Susan,She,Australia,Married,Female,1984-12-20,2026-01-05
8958,19957,AW00019957,Arthur,Mehta,Australia,Single,Male,1979-09-16,2026-01-05
8959,19958,AW00019958,Erika,Romero,Australia,Married,Female,1984-12-02,2026-01-05
8960,19959,AW00019959,Tabitha,Moreno,Australia,Single,Female,1984-03-07,2026-01-05
8961,19960,AW00019960,Phil,Spencer,Australia,Married,Male,1978-08-02,2026-01-05
8962,19961,AW00019961,Kristin,She,Australia,Married,Female,1977-08-04,2026-01-05
8963,19962,AW00019962,Dominic,Prasad,Australia,Married,Male,1979-04-07,2026-01-05
8964,19963,AW00019963,Geoffrey,Fernandez,Australia,Married,Male,1979-05-20,2026-01-05
8965,19964,AW00019964,Gloria,Alonso,Australia,Single,Female,1978-12-09,2026-01-05
8966,19965,AW00019965,Jay,Lopez,Australia,Married,Male,1979-05-13,2026-01-05
8967,19966,AW00019966,Abby,Sanchez,Australia,Married,Female,1983-07-20,2026-01-05
8968,19967,AW00019967,Devon,Deng,Australia,Single,Male,1983-10-29,2026-01-05
8969,19968,AW00019968,Katrina,Chande,Australia,Married,Female,1983-07-25,2026-01-05
8970,19969,AW00019969,Jake,Guo,Australia,Single,Male,1982-03-21,2026-01-05
8971,19970,AW00019970,Tanya,Jimenez,Australia,Single,Female,1978-05-08,2026-01-05
8972,19971,AW00019971,Jeffery,Lu,Australia,Single,Male,1977-01-01,2026-01-05
8973,19972,AW00019972,Lindsay,Chander,Australia,Married,Female,1982-11-13,2026-01-05
8974,19973,AW00019973,Colin,Zhu,Australia,Married,Male,1981-10-11,2026-01-05
8975,19974,AW00019974,George,Fernandez,Australia,Married,Male,1976-02-10,2026-01-05
8976,19975,AW00019975,Brittney,Zhang,Australia,Single,Female,1976-03-15,2026-01-05
8977,19976,AW00019976,Tamara,Sun,Australia,Married,Female,1975-10-05,2026-01-05
8978,19977,AW00019977,Kristine,Gill,Australia,Single,Female,1976-04-08,2026-01-05
8979,19978,AW00019978,Marshall,Yuan,Australia,Married,Male,1976-10-25,2026-01-05
8980,19979,AW00019979,Janet,Browning,Australia,Married,Female,1977-06-22,2026-01-05
8981,19980,AW00019980,Alexandra,Carter,United States,Married,Female,1970-01-31,2026-01-05
8982,19981,AW00019981,Kelly,Russell,United States,Married,Female,1977-09-15,2026-01-05
8983,19982,AW00019982,Charles,Cox,United States,Single,Male,1977-07-21,2026-01-05
8984,19983,AW00019983,Michael,Martinez,United States,Married,Male,1975-11-17,2026-01-05
8985,19984,AW00019984,Sara,Morris,United States,Married,Female,1975-12-05,2026-01-05
8986,19985,AW00019985,Tamara,Ma,United States,Single,Female,1975-03-24,2026-01-05
8987,19986,AW00019986,Jamie,Huang,United States,Single,Female,1980-07-09,2026-01-05
8988,19987,AW00019987,Taylor,Moore,Canada,Single,Female,1977-01-15,2026-01-05
8989,19988,AW00019988,Jordan,Long,Canada,Married,Male,1982-04-06,2026-01-05
8990,19989,AW00019989,Ethan,Thompson,Canada,Married,Male,1982-01-09,2026-01-05
8991,19990,AW00019990,Peter,Rai,United States,Married,Male,1977-02-04,2026-01-05
8992,19991,AW00019991,Jacob,Thomas,United States,Married,Male,1982-10-14,2026-01-05
8993,19992,AW00019992,Stephanie,Hill,United States,Married,Female,1976-11-30,2026-01-05
8994,19993,AW00019993,Nathan,Russell,United States,Married,Male,1975-05-20,2026-01-05
8995,19994,AW00019994,Madeline,King,United States,Single,Female,1979-10-19,2026-01-05
8996,19995,AW00019995,Jordyn,Gonzales,United States,Married,Female,1973-10-07,2026-01-05
8997,19996,AW00019996,Grant,She,United States,Single,Male,1979-05-10,2026-01-05
8998,19997,AW00019997,Beth,Gill,Canada,Married,Female,1973-12-04,2026-01-05
8999,19998,AW00019998,Laura,Liu,United States,Single,Female,1978-10-01,2026-01-05
9000,19999,AW00019999,Danielle,Brooks,United States,Single,Female,1972-07-15,2026-01-05
9001,20000,AW00020000,Elijah,Diaz,Canada,Married,Male,1981-10-19,2026-01-05
9002,20001,AW00020001,Jordan,Hill,United States,Single,Female,1975-07-05,2026-01-05
9003,20002,AW00020002,Elizabeth,White,United States,Married,Female,1975-11-03,2026-01-05
9004,20003,AW00020003,Dalton,Gonzalez,United States,Single,Male,1975-12-19,2026-01-05
9005,20004,AW00020004,Kaitlin,Perez,United States,Married,Female,1976-05-06,2026-01-05
9006,20005,AW00020005,Kevin,Zhang,United States,Single,Male,1973-04-14,2026-01-05
9007,20006,AW00020006,Grace,Morris,United States,Single,Female,1973-01-04,2026-01-05
9008,20007,AW00020007,Ashley,Alexander,Canada,Single,Female,1973-03-02,2026-01-05
9009,20008,AW00020008,Jack,Foster,United States,Married,Male,1977-08-30,2026-01-05
9010,20009,AW00020009,Noah,Walker,United States,Single,Male,1972-01-31,2026-01-05
9011,20010,AW00020010,Jackson,Carter,United States,Married,Male,1983-06-11,2026-01-05
9012,20011,AW00020011,Eduardo,Sanders,United States,Married,Male,1971-08-30,2026-01-05
9013,20012,AW00020012,Jessica,Robinson,United States,Married,Female,1977-10-08,2026-01-05
9014,20013,AW00020013,Jocelyn,Hughes,United States,Single,Female,1974-08-31,2026-01-05
9015,20014,AW00020014,Anne,Blanco,United States,Married,Female,1980-03-03,2026-01-05
9016,20015,AW00020015,Jenna,King,United States,Married,Female,1975-05-20,2026-01-05
9017,20016,AW00020016,Katherine,Kelly,United States,Single,Female,1971-02-01,2026-01-05
9018,20017,AW00020017,Anna,Sanders,United States,Single,Female,1976-10-11,2026-01-05
9019,20018,AW00020018,Lauren,Gray,United States,Married,Female,1970-08-13,2026-01-05
9020,20019,AW00020019,Brittany,Diaz,United States,Married,Female,1971-04-20,2026-01-05
9021,20020,AW00020020,Jacqueline,Foster,United States,Single,Female,1970-09-30,2026-01-05
9022,20021,AW00020021,Alexander,Jones,Canada,Married,Male,1976-06-24,2026-01-05
9023,20022,AW00020022,Arthur,Perry,United States,Married,Female,1970-12-20,2026-01-05
9024,20023,AW00020023,Edward,Hughes,Canada,Single,Male,1970-12-22,2026-01-05
9025,20024,AW00020024,Fernando,Miller,United States,Single,Male,1970-05-10,2026-01-05
9026,20025,AW00020025,Bryce,Bell,United States,Single,Male,1975-09-19,2026-01-05
9027,20026,AW00020026,Jasmine,Richardson,United States,Single,Female,1970-01-21,2026-01-05
9028,20027,AW00020027,Danielle,Murphy,United States,Married,Female,1970-06-16,2026-01-05
9029,20028,AW00020028,Angela,Flores,United States,Single,Female,1970-05-06,2026-01-05
9030,20029,AW00020029,Jan,Evans,United States,Married,Female,1970-04-23,2026-01-05
9031,20030,AW00020030,Alexander,Harris,United States,Married,Male,1969-09-18,2026-01-05
9032,20031,AW00020031,Devin,James,United States,Single,Male,1969-11-08,2026-01-05
9033,20032,AW00020032,Marcus,Walker,United States,Single,Male,1975-03-08,2026-01-05
9034,20033,AW00020033,Carlos,Turner,United States,Married,Male,1980-04-12,2026-01-05
9035,20034,AW00020034,Wyatt,Turner,Canada,Single,Male,1974-04-23,2026-01-05
9036,20035,AW00020035,Cesar,Fernandez,Canada,Married,Male,1974-02-25,2026-01-05
9037,20036,AW00020036,Kate,Tang,United States,Married,Female,1979-10-01,2026-01-05
9038,20037,AW00020037,Alyssa,Sanchez,United States,Single,Female,1973-09-07,2026-01-05
9039,20038,AW00020038,Taylor,Price,United States,Single,Female,1973-12-20,2026-01-05
9040,20039,AW00020039,Stephanie,Evans,United States,Single,Female,1968-10-05,2026-01-05
9041,20040,AW00020040,Victoria,Rivera,United States,Single,Female,1968-12-20,2026-01-05
9042,20041,AW00020041,Joe,Alvarez,France,Single,Male,1984-04-24,2026-01-05
9043,20042,AW00020042,Brad,Deng,United Kingdom,Married,Male,1979-11-01,2026-01-05
9044,20043,AW00020043,Brent,Zheng,Germany,Single,Male,1978-02-22,2026-01-05
9045,20044,AW00020044,Jillian,Rana,France,Single,Female,1978-10-23,2026-01-05
9046,20045,AW00020045,Andres,Shen,France,Married,Male,1979-05-03,2026-01-05
9047,20046,AW00020046,Peter,She,France,Married,Male,1979-03-04,2026-01-05
9048,20047,AW00020047,Ronnie,Huang,France,Married,Male,1978-10-22,2026-01-05
9049,20048,AW00020048,Virginia,Srini,United Kingdom,Single,Female,1978-01-02,2026-01-05
9050,20049,AW00020049,Colleen,Chavez,United Kingdom,Single,Female,1976-12-20,2026-01-05
9051,20050,AW00020050,Adriana,Prasad,France,Single,Female,1977-08-30,2026-01-05
9052,20051,AW00020051,Linda,Dominguez,Germany,Single,Female,1983-10-16,2026-01-05
9053,20052,AW00020052,Theodore,Ruiz,United Kingdom,Single,Male,1977-07-14,2026-01-05
9054,20053,AW00020053,Jessie,Yang,United Kingdom,Single,Male,1977-09-15,2026-01-05
9055,20054,AW00020054,Clarence,Nara,United Kingdom,Single,Male,1978-05-23,2026-01-05
9056,20055,AW00020055,Ruben,Ruiz,United Kingdom,Single,Male,1976-10-30,2026-01-05
9057,20056,AW00020056,Johnny,She,Germany,Single,Male,1977-05-22,2026-01-05
9058,20057,AW00020057,Ramon,Zhou,France,Single,Male,1976-07-14,2026-01-05
9059,20058,AW00020058,Roger,Liu,United Kingdom,Single,Male,1976-08-06,2026-01-05
9060,20059,AW00020059,Madison,Washington,France,Married,Female,1976-07-05,2026-01-05
9061,20060,AW00020060,Kayla,Jackson,United Kingdom,Single,Female,1977-04-06,2026-01-05
9062,20061,AW00020061,Sharon,Nath,France,Single,Female,1977-03-26,2026-01-05
9063,20062,AW00020062,Russell,Carson,Germany,Single,Male,,2026-01-05
9064,20063,AW00020063,Kristy,Ortega,France,Single,Female,1975-11-29,2026-01-05
9065,20064,AW00020064,Whitney,Prasad,Germany,Single,Female,1982-12-03,2026-01-05
9066,20065,AW00020065,Grant,Lal,Germany,Married,Male,1977-05-22,2026-01-05
9067,20066,AW00020066,Marcus,White,United States,Single,Male,1985-08-10,2026-01-05
9068,20067,AW00020067,Destiny,Thompson,United States,Single,Female,1980-04-08,2026-01-05
9069,20068,AW00020068,Alexandria,Peterson,United States,Single,Female,1979-10-22,2026-01-05
9070,20069,AW00020069,Jessica,Smith,United States,Single,Female,1980-01-24,2026-01-05
9071,20070,AW00020070,Richard,Morris,Canada,Married,Male,1971-10-07,2026-01-05
9072,20071,AW00020071,Sean,Campbell,United States,Married,Male,1977-01-30,2026-01-05
9073,20072,AW00020072,Kaitlyn,Martinez,United States,Married,Female,1971-10-17,2026-01-05
9074,20073,AW00020073,Melissa,Cooper,United States,Married,Female,1977-01-02,2026-01-05
9075,20074,AW00020074,Preston,Madan,United States,Single,Male,1959-02-23,2026-01-05
9076,20075,AW00020075,Aaron,Allen,Canada,Single,Male,1958-11-15,2026-01-05
9077,20076,AW00020076,Beth,Vazquez,United States,Single,Female,1958-11-15,2026-01-05
9078,20077,AW00020077,Aidan,Coleman,United States,Married,Male,1959-05-05,2026-01-05
9079,20078,AW00020078,Jose,Lee,United States,Married,Male,1964-10-17,2026-01-05
9080,20079,AW00020079,Alexandra,Taylor,United States,Married,Female,1964-05-03,2026-01-05
9081,20080,AW00020080,Maria,Stewart,United States,Married,Female,1969-12-18,2026-01-05
9082,20081,AW00020081,Jerry,Xie,United States,Married,Male,1958-07-17,2026-01-05
9083,20082,AW00020082,Caroline,Henderson,Canada,Single,Female,1958-08-24,2026-01-05
9084,20083,AW00020083,Terry,Kumar,United States,Married,Male,1964-06-10,2026-01-05
9085,20084,AW00020084,Alex,Stewart,Canada,Married,Male,1969-08-01,2026-01-05
9086,20085,AW00020085,Jessica,Moore,Canada,Married,Female,1959-10-26,2026-01-05
9087,20086,AW00020086,Jeremiah,Hayes,Canada,Married,Male,1971-04-04,2026-01-05
9088,20087,AW00020087,Seth,Gray,Canada,Married,Male,1965-02-10,2026-01-05
9089,20088,AW00020088,Jose,Lewis,United States,Married,Male,1965-01-13,2026-01-05
9090,20089,AW00020089,Luis,Powell,United States,Married,Male,1959-11-03,2026-01-05
9091,20090,AW00020090,Blake,Edwards,United States,Married,Male,1960-01-19,2026-01-05
9092,20091,AW00020091,Andrea,Parker,United States,Married,Female,1976-05-13,2026-01-05
9093,20092,AW00020092,Ethan,Sharma,United States,Married,Male,1959-12-19,2026-01-05
9094,20093,AW00020093,Megan,Clark,United States,Married,Female,1965-04-09,2026-01-05
9095,20094,AW00020094,Lindsey,Chande,United States,Married,Female,1961-06-20,2026-01-05
9096,20095,AW00020095,Ana,Flores,United States,Married,Female,1961-03-31,2026-01-05
9097,20096,AW00020096,Jonathan,Lal,Canada,Married,Male,1960-10-31,2026-01-05
9098,20097,AW00020097,Brittany,Griffin,United States,Married,Female,1961-03-03,2026-01-05
9099,20098,AW00020098,Alexis,Lewis,United States,Married,Female,1973-05-10,2026-01-05
9100,20099,AW00020099,Devon,Xie,United States,Married,Male,1961-10-01,2026-01-05
9101,20100,AW00020100,Jesse,Watson,United States,Single,Male,1961-09-24,2026-01-05
9102,20101,AW00020101,Devin,Hayes,United States,Married,Male,1967-01-22,2026-01-05
9103,20102,AW00020102,Arianna,Jenkins,United States,Married,Female,1961-10-31,2026-01-05
9104,20103,AW00020103,William,Robinson,Canada,Married,Male,1962-06-13,2026-01-05
9105,20104,AW00020104,Louis,Xu,Canada,Married,Male,1963-02-22,2026-01-05
9106,20105,AW00020105,Alexis,Taylor,United States,Married,Female,1963-02-23,2026-01-05
9107,20106,AW00020106,Amber,Hall,Canada,Married,Female,1963-03-21,2026-01-05
9108,20107,AW00020107,Danielle,Morris,United States,Married,Female,1962-09-05,2026-01-05
9109,20108,AW00020108,Glenn,Gao,United States,Married,Male,1969-11-02,2026-01-05
9110,20109,AW00020109,Katelyn,Stewart,United States,Single,Female,1963-12-31,2026-01-05
9111,20110,AW00020110,Austin,Perry,United States,Married,Male,1963-07-23,2026-01-05
9112,20111,AW00020111,Brittney,Zhu,United States,Married,Female,1964-03-19,2026-01-05
9113,20112,AW00020112,Shelby,James,United States,Single,Female,1963-12-11,2026-01-05
9114,20113,AW00020113,Christina,Murphy,United States,Married,Female,1963-11-22,2026-01-05
9115,20114,AW00020114,Joseph,Thompson,United States,Married,Male,1964-01-02,2026-01-05
9116,20115,AW00020115,Megan,Jones,United States,Married,Female,1964-07-11,2026-01-05
9117,20116,AW00020116,Hannah,Bryant,United States,Married,Female,1964-07-23,2026-01-05
9118,20117,AW00020117,Brandon,Jenkins,United States,Married,Male,1977-11-07,2026-01-05
9119,20118,AW00020118,Jacqueline,Henderson,United States,Married,Female,1978-02-10,2026-01-05
9120,20119,AW00020119,Carlos,Hernandez,United States,Married,Male,1978-09-24,2026-01-05
9121,20120,AW00020120,Fernando,Hughes,United States,Single,Male,1979-01-02,2026-01-05
9122,20121,AW00020121,Dylan,Butler,United States,Married,Male,1979-01-01,2026-01-05
9123,20122,AW00020122,Jeremy,Bailey,United States,Married,Male,1979-05-06,2026-01-05
9124,20123,AW00020123,Aaron,Gonzalez,United States,Married,Male,1978-10-03,2026-01-05
9125,20124,AW00020124,Natalie,Coleman,United States,Married,Female,1979-03-13,2026-01-05
9126,20125,AW00020125,Natalie,Clark,United States,Married,Female,1977-03-19,2026-01-05
9127,20126,AW00020126,Seth,Carter,United States,Married,Male,1977-04-15,2026-01-05
9128,20127,AW00020127,Carlos,Sanders,United States,Married,Male,1976-08-16,2026-01-05
9129,20128,AW00020128,Ian,Miller,United States,Married,Male,1976-10-12,2026-01-05
9130,20129,AW00020129,Nicole,Stewart,United States,Single,Female,1977-04-17,2026-01-05
9131,20130,AW00020130,Jordan,Nelson,Canada,Married,Male,1977-02-17,2026-01-05
9132,20131,AW00020131,Carolyn,Gutierrez,France,Married,Female,1969-08-10,2026-01-05
