OrderNum,OrderDate,OrderType,CustomerType,CustName,CustState,ProdCategory,ProdNumber,ProdName,Quantity, Price , Discount , Order Total 
1103475,8/30/2018,Wholesale,Business,Schuppe Inc.,Alabama,eBooks,EB513,Photograph Drones,7,$14.99,$3.00,$101.93
1103476,8/30/2018,Wholesale,Business,West Technologies,West Virginia,eBooks,EB502,Building Your First Robot,13,$24.95,$4.99,$319.36
1103477,8/30/2018,Retail,Individual,Barn Rickerd,District of Columbia,Robot Kits,RK605,BYOR-3000,1,$214.00,0,$214.00
1103478,8/30/2018,Wholesale,Business,Raynor LLC,Missouri,eBooks,EB502,Building Your First Robot,10,$24.95,$4.99,$244.51
1103479,8/30/2018,Wholesale,Business,Stokes Electronics,New Hampshire,Training Videos,TV806,Mapping with Drones,2,$49.00,$9.80,$88.20
1103480,8/30/2018,Retail,Individual,Wilhelmina Itzig,Alabama,Blueprints,BP104,Cat Robot Blueprint,1,$4.99,0,$4.99
1103481,8/31/2018,Wholesale,Business,Hills Group,Georgia,Training Videos,TV802,AI for Educators,9,$49.95,$9.99,$439.56
1103482,8/31/2018,Retail,Individual,Alard Le land,Florida,Robot Kits,RK602,BYOR-1000,1,$189.00,0,$189.00
1103483,9/01/2018,Wholesale,Business,Oberbrunner Inc.,Alabama,Blueprints,BP109,QuadroCopter Blueprint ,40,$10.99,$2.20,$437.40
1103484,9/01/2018,Wholesale,Business,Gottlieb-Jenkins,West Virginia,Blueprints,BP109,QuadroCopter Blueprint ,12,$10.99,$2.20,$129.68
1103485,9/01/2018,Wholesale,Business,Franecki Corporation,North Dakota,Training Videos,TV806,Mapping with Drones,11,$49.00,$9.80,$529.20
1103486,9/01/2018,Wholesale,Business,Luettgen Security,Texas,eBooks,EB503,Building Your Own Drone,95,$24.99,$5.00,"$2,369.05"
1103487,9/02/2018,Retail,Individual,Dennis Chasteau,Missouri,eBooks,EB502,Building Your First Robot,1,$24.95,0,$24.95
1103488,9/02/2018,Retail,Individual,Barrie Povey,Oklahoma,Training Videos,TV809,Understanding 3D Printing,1,$42.99,0,$42.99
1103489,9/02/2018,Wholesale,Business,Dare LLC,Colorado,Blueprints,BP108,Panda Robot Blueprint,7,$7.99,$1.60,$54.33
1103490,9/02/2018,Wholesale,Business,Tillman International,Louisiana,Blueprints,BP108,Panda Robot Blueprint,72,$7.99,$1.60,$573.68
1103491,9/03/2018,Retail,Individual,Kay Beldam,Arizona,eBooks,EB508,Fixed Wing Drones,1,$15.50,0,$15.50
1103492,9/03/2018,Retail,Individual,Jim Kuhlman,Texas,eBooks,EB507,Drone Building Essentials,1,$13.99,0,$13.99
1103493,9/03/2018,Retail,Individual,Ruthe Shoorbrooke,Georgia,Robots,RS706,RWW-75 Robot,1,$883.00,0,$883.00
1103494,9/03/2018,Wholesale,Business,Parker Group,Arizona,Drone Kits,DK201,BYOD-100,9,$54.00,$10.80,$475.20
1103495,9/03/2018,Wholesale,Business,Wolff LLC,South Carolina,eBooks,EB512,Multi Rotor Drones,8,$24.95,$4.99,$194.61
1103496,9/03/2018,Retail,Individual,Calli Robke,Illinois,Training Videos,TV807,Open Source Code,1,$32.95,0,$32.95
1103497,9/03/2018,Retail,Individual,Hansiain Penny,Texas,Training Videos,TV804,Drone Video Techniques,1,$37.99,0,$37.99
1103498,9/03/2018,Retail,Individual,Paddy Rachuig,North Carolina,Drone Kits,DK204,BYOD-300,1,$89.00,0,$89.00
1103499,9/03/2018,Wholesale,Business,Stracke International,Nebraska,Drone Kits,DK201,BYOD-100,12,$54.00,$10.80,$637.20
1103500,9/04/2018,Wholesale,Business,Schmidt Group,Nebraska,Robot Kits,RK607,BYOR-4005,6,$245.00,$49.00,"$1,421.00"
1103501,9/04/2018,Wholesale,Business,Collier and Sons,Tennessee,eBooks,EB509,GPS Drones,9,$19.99,$4.00,$175.91
1103502,9/04/2018,Wholesale,Business,Fisher Inc.,Nevada,eBooks,EB521,Understanding Artificial Intelligence,12,$19.50,$3.90,$230.10
1103503,9/04/2018,Wholesale,Business,Hahn-Hand,Massachusetts,Training Videos,TV808,Robotic Essentials,12,$34.99,$7.00,$412.88
1103504,9/04/2018,Wholesale,Business,Conn Inc.,Kentucky,Training Videos,TV809,Understanding 3D Printing,7,$42.99,$8.60,$292.33
1103505,9/04/2018,Wholesale,Business,Baumbach Security,North Dakota,Training Videos,TV803,Cloud Computing,3,$29.99,$6.00,$83.97
1103506,9/04/2018,Wholesale,Business,Sauer AI Tech,Nevada,eBooks,EB501,Articulated Robots,58,$23.99,$4.80,"$1,386.62"
1103507,9/04/2018,Wholesale,Business,Bechtelar LLC,Arizona,Drone Kits,DK203,BYOD-220,66,$69.00,$13.80,"$4,540.20"
1103508,9/05/2018,Wholesale,Business,Gerhold Group,New York,eBooks,EB501,Articulated Robots,6,$23.99,$4.80,$139.14
1103509,9/05/2018,Wholesale,Business,Gusikowski Group,North Carolina,Drone Kits,DK201,BYOD-100,6,$54.00,$10.80,$313.20
1103510,9/05/2018,Retail,Individual,Clerissa Gronow,North Carolina,Training Videos,TV803,Cloud Computing,1,$29.99,0,$29.99
1103511,9/05/2018,Retail,Individual,Chance Bensusan,California,Training Videos,TV802,AI for Educators,1,$49.95,0,$49.95
1103512,9/05/2018,Retail,Individual,Tally Hoble,New York,Blueprints,BP102,Bsquare Robot Blueprint,1,$8.99,0,$8.99
1103513,9/05/2018,Retail,Individual,Dave Schowalter,Ohio,Drone Kits,DK204,BYOD-300,1,$89.00,0,$89.00
1103514,9/06/2018,Retail,Individual,Samantha Peres,North Carolina,Robots,RS706,RWW-75 Robot,2,$883.00,0,"$1,766.00"
1103515,9/06/2018,Wholesale,Business,Corkery International ,Utah,Drones,DS306,DX-145 Drone,5,$250.00,$50.00,"$1,200.00"
1103516,9/06/2018,Wholesale,Business,Dickens LLC,Connecticut,Drone Kits,DK206,BYOD-400,13,$119.00,$23.80,"$1,523.20"
1103517,9/06/2018,Retail,Individual,Theo Klamp,Florida,Blueprints,BP101,All Eyes Drone Blueprint,1,$9.99,0,$9.99
1103518,9/06/2018,Wholesale,Business,Daugherty Group,New Mexico,Blueprints,BP102,Bsquare Robot Blueprint,7,$8.99,$1.80,$61.13
1103519,9/06/2018,Wholesale,Business,Abshire Inc.,Oklahoma,eBooks,EB502,Building Your First Robot,6,$24.95,$4.99,$144.71
1103520,9/06/2018,Retail,Individual,Billy Rogahn,North Dakota,Training Videos,TV803,Cloud Computing,1,$29.99,0,$29.99
1103521,9/07/2018,Wholesale,Business,Witting Innovations,Kentucky,eBooks,EB507,Drone Building Essentials,5,$13.99,$2.80,$67.15
1103522,9/07/2018,Wholesale,Business,Hayes LLC,Illinois,Blueprints,BP110,Upside Down Robot Blueprint,5,$12.00,$2.40,$57.60
1103523,9/07/2018,Wholesale,Business,Vandervort LLC,Ohio,Robot Kits,RK605,BYOR-3000,6,$214.00,$42.80,"$1,241.20"
1103524,9/07/2018,Wholesale,Business,Bergstrom LLC,Minnesota,Blueprints,BP108,Panda Robot Blueprint,12,$7.99,$1.60,$94.28
1103525,9/07/2018,Retail,Individual,Buddy Collabine,Texas,eBooks,EB503,Building Your Own Drone,1,$24.99,0,$24.99
1103526,9/07/2018,Retail,Individual,Thain Teffrey,Utah,Blueprints,BP109,QuadroCopter Blueprint ,1,$10.99,0,$10.99
1103527,9/07/2018,Retail,Individual,Vernen Grelik,Colorado,Drone Kits,DK208,BYOD-500,1,$167.00,0,$167.00
1103528,9/07/2018,Retail,Individual,Leann Yaus,Indiana,Robot Kits,RK605,BYOR-3000,1,$214.00,0,$214.00
1103529,9/07/2018,Wholesale,Business,Oberbrunner Inc.,Alabama,Training Videos,TV803,Cloud Computing,9,$29.99,$6.00,$263.91
1103530,9/07/2018,Retail,Individual,Mary Bauduccio,Tennessee,eBooks,EB513,Photograph Drones,1,$14.99,0,$14.99
1103531,9/07/2018,Wholesale,Business,Schuppe Inc.,Alabama,eBooks,EB517,SCARA Robots,9,$19.50,$3.90,$171.60
1103532,9/07/2018,Wholesale,Business,Rosenbaum LLC,Alaska,Drones,DS305,DTI-84 Drone,57,$455.00,$91.00,"$25,844.00"
1103533,9/08/2018,Retail,Individual,Gunner McCambrois,Missouri,Blueprints,BP108,Panda Robot Blueprint,1,$7.99,0,$7.99
1103534,9/08/2018,Retail,Individual,Wilburt MacAne,California,Training Videos,TV809,Understanding 3D Printing,1,$42.99,0,$42.99
1103535,9/08/2018,Wholesale,Business,Kuhlman Inc.,Tennessee,Blueprints,BP108,Panda Robot Blueprint,5,$7.99,$1.60,$38.35
1103536,9/08/2018,Wholesale,Business,Brown Group,Georgia,Blueprints,BP102,Bsquare Robot Blueprint,11,$8.99,$1.80,$97.09
1103537,9/08/2018,Retail,Individual,Jonathon Matchett,Louisiana,Blueprints,BP108,Panda Robot Blueprint,1,$7.99,0,$7.99
1103538,9/08/2018,Wholesale,Business,Little and Sons,California,Robots,RS705,RQTE-554 Robot,51,$684.00,$136.80,"$34,747.20"
1103539,9/08/2018,Retail,Individual,Dora Keebler,Texas,Robot Kits,RK607,BYOR-4005,2,$245.00,0,$490.00
1103540,9/09/2018,Wholesale,Business,Schaefer Inc.,New Mexico,Training Videos,TV812,Understanding Raspberry PI,9,$28.99,$5.80,$255.11
1103541,9/09/2018,Wholesale,Business,Kemmer and Sons,North Carolina,Robots,RS707,RXW-9807 Robot,9,$599.00,$119.80,"$5,271.20"
1103542,9/09/2018,Retail,Individual,Ross Crock,Wisconsin,Robots,RS703,RCB-889 Robot,1,$549.00,0,$549.00
1103543,9/09/2018,Retail,Individual,Mindy Heidenreich,Georgia,Drone Kits,DK201,BYOD-100,2,$54.00,0,$108.00
1103544,9/09/2018,Retail,Individual,Wakefield Barizeret,Indiana,Drone Kits,DK201,BYOD-100,1,$54.00,0,$54.00
1103545,9/09/2018,Wholesale,Business,Grimes-Satterfield,New York,Training Videos,TV813,Virtual Reality Basics,7,$29.99,$6.00,$203.93
1103546,9/10/2018,Wholesale,Business,Hegmann Group,Arkansas,Blueprints,BP110,Sleepy Eye Blueprint,10,$11.99,$2.40,$117.50
1103547,9/10/2018,Retail,Individual,Arte Mell,Texas,Training Videos,TV804,Drone Video Techniques,1,$37.99,0,$37.99
1103548,9/10/2018,Wholesale,Business,Jacobi LLC,Arizona,Blueprints,BP102,Bsquare Robot Blueprint,10,$8.99,$1.80,$88.10
1103549,9/10/2018,Wholesale,Business,Sanford Group,Texas,Blueprints,BP106,Hexacopter Drone Blueprint,8,$8.99,$1.80,$70.12
1103550,9/10/2018,Retail,Individual,Xaviera Sandercroft,Oklahoma,Training Videos,TV807,Open Source Code,1,$32.95,0,$32.95
1103551,9/10/2018,Retail,Individual,Darcy Trulocke,Washington,Training Videos,TV809,Understanding 3D Printing,1,$42.99,0,$42.99
1103552,9/10/2018,Wholesale,Business,Oberbrunner Inc.,Alabama,Training Videos,TV805,Industrial 3D Printing ,12,$49.00,$9.80,$578.20
1103553,9/10/2018,Wholesale,Business,Raynor LLC,Missouri,eBooks,EB508,Fixed Wing Drones,7,$15.50,$3.10,$105.40
1103554,9/10/2018,Retail,Individual,Ulrikaumeko Mangin,Connecticut,eBooks,EB501,Articulated Robots,1,$23.99,0,$23.99
1103555,9/11/2018,Wholesale,Business,Fay LLC,Kansas,Drone Kits,DK203,BYOD-220,6,$69.00,$13.80,$400.20
1103556,9/11/2018,Retail,Individual,Albertina Gotliffe,Illinois,Training Videos,TV809,Understanding 3D Printing,1,$42.99,0,$42.99
1103557,9/11/2018,Wholesale,Business,Koepp Inc.,Pennsylvania,Training Videos,TV810,Understanding Automation,12,$44.95,$8.99,$530.41
1103558,9/11/2018,Retail,Individual,James Chelam,Louisiana,Training Videos,TV805,Industrial 3D Printing ,1,$49.00,0,$49.00
1103559,9/11/2018,Wholesale,Business,Rice Inc.,New York,Blueprints,BP109,QuadroCopter Blueprint ,8,$10.99,$2.20,$85.72
1103560,9/11/2018,Retail,Business,Wilderman Technologies,Texas,Robots,RS704,RLK-9920 Robot,3,$699.00,0,"$2,097.00"
1103561,9/12/2018,Wholesale,Business,Parisian LLC,Florida,Training Videos,TV803,Cloud Computing,3,$29.99,$6.00,$83.97
1103562,9/12/2018,Wholesale,Business,Hammes Inc.,Michigan,Robots,RS707,RXW-9807 Robot,5,$599.00,$119.80,"$2,875.20"
1103563,9/12/2018,Wholesale,Business,Landon Hotel,California,Training Videos,TV809,Understanding 3D Printing,8,$42.99,$8.60,$335.32
1103564,9/12/2018,Wholesale,Business,Towne Coop,Florida,Training Videos,TV809,Understanding 3D Printing,7,$42.99,$8.60,$292.33
1103565,9/12/2018,Wholesale,Business,Green-Shields,Minnesota,eBooks,EB506,Delta Robots,6,$16.99,$3.40,$98.54
1103566,9/12/2018,Retail,Individual,Matt Smith,Florida,Blueprints,BP107,Ladybug Robot Blueprint,1,$12.00,0,$12.00
1103567,9/13/2018,Wholesale,Business,Brekke Productions,Louisiana,Drone Kits,DK204,BYOD-300,12,$89.00,$17.80,"$1,050.20"
1103568,9/13/2018,Wholesale,Business,Crist Innovations,California,Blueprints,BP102,Bsquare Robot Blueprint,11,$8.99,$1.80,$97.09
1103569,9/13/2018,Wholesale,Business,Herman LLC,Washington,Drone Kits,DK206,BYOD-400,4,$119.00,$23.80,$452.20
1103570,9/13/2018,Retail,Individual,Annabelle Plaister,South Carolina,Robot Kits,RK603,BYOR-1500,1,$189.00,0,$189.00
1103571,9/13/2018,Wholesale,Business,Quigley Inc.,Tennessee,Drones,DS306,DX-145 Drone,13,$250.00,$50.00,"$3,200.00"
1103572,9/13/2018,Wholesale,Business,Bednar IT Inc.,North Carolina,eBooks,EB502,Building Your First Robot,5,$24.95,$4.99,$119.76
1103573,9/13/2018,Wholesale,Business,Schamberger Inc.,Virginia,Training Videos,TV807,Open Source Code,52,$32.95,$6.59,"$1,706.81"
1103574,9/14/2018,Wholesale,Business,Hirthe College,California,Blueprints,BP110,Sleepy Eye Blueprint,7,$11.99,$2.40,$81.53
1103575,9/14/2018,Wholesale,Business,Wilkinson LLC,Massachusetts,eBooks,EB502,Building Your First Robot,4,$24.95,$4.99,$94.81
1103576,9/14/2018,Wholesale,Business,Bernier Security,Minnesota,eBooks,EB521,Understanding Artificial Intelligence,93,$19.50,$3.90,"$1,809.60"
1103577,9/14/2018,Wholesale,Business,Upton LLC,California,eBooks,EB506,Delta Robots,36,$16.99,$3.40,$608.24
1103578,9/15/2018,Wholesale,Business,Wilkinson LLC,Massachusetts,Robots,RS705,RQTE-554 Robot,12,$684.00,$136.80,"$8,071.20"
1103579,9/15/2018,Retail,Individual,Iormina Burghall,Pennsylvania,Robots,RS706,RWW-75 Robot,1,$883.00,0,$883.00
1103580,9/15/2018,Retail,Individual,Margaretha Zanneli,Texas,Training Videos,TV807,Open Source Code,1,$32.95,0,$32.95
1103581,9/16/2018,Retail,Individual,Adrienne Hackney,California,eBooks,EB509,GPS Drones,1,$19.99,0,$19.99
1103582,9/16/2018,Wholesale,Business,Carter and Sons,Iowa,eBooks,EB506,Delta Robots,9,$16.99,$3.40,$149.51
1103583,9/16/2018,Wholesale,Business,Gutmann LLC,New Jersey,Blueprints,BP108,Panda Robot Blueprint,10,$7.99,$1.60,$78.30
1103584,9/16/2018,Retail,Individual,Dukie Bessett,Kansas,Blueprints,BP104,Cat Robot Blueprint,1,$4.99,0,$4.99
1103585,9/16/2018,Wholesale,Business,Nikolaus LLC,Virginia,Blueprints,BP108,Panda Robot Blueprint,6,$7.99,$1.60,$46.34
1103586,9/16/2018,Retail,Individual,Phil Muller,Alabama,Robots,RS707,RXW-9807 Robot,1,$599.00,0,$599.00
1103587,9/16/2018,Retail,Individual,Steff Bergstrom,California,Drones,DS307,MICR-564K Drone,1,$499.00,0,$499.00
1103588,9/17/2018,Wholesale,Business,Gottlieb-Jenkins,West Virginia,Drone Kits,DK209,BYOD-550,12,$179.00,$35.80,"$2,112.20"
1103589,9/17/2018,Retail,Individual,Lilah Lambden,South Carolina,Blueprints,BP106,Hexacopter Drone Blueprint,1,$8.99,0,$8.99
1103590,9/17/2018,Retail,Individual,Zonnya MacCallum,Texas,Training Videos,TV810,Understanding Automation,1,$44.95,0,$44.95
1103591,9/17/2018,Wholesale,Business,The Lesch Company,Maryland,eBooks,EB517,SCARA Robots,12,$19.50,$3.90,$230.10
1103592,9/17/2018,Retail,Individual,Sidonnie Manuely,Colorado,eBooks,EB506,Delta Robots,1,$16.99,0,$16.99
1103593,9/18/2018,Retail,Individual,Gunar Lobell,Michigan,eBooks,EB511,Helicopter Drones,1,$20.95,0,$20.95
1103594,9/18/2018,Wholesale,Business,Kiehn LLC,District of Columbia,eBooks,EB513,Photograph Drones,37,$14.99,$3.00,$551.63
1103595,9/18/2018,Wholesale,Business,Sporer LLC,Virginia,eBooks,EB503,Building Your Own Drone,12,$24.99,$5.00,$294.88
1103596,9/18/2018,Wholesale,Business,Howe LLC,New Mexico,eBooks,EB512,Multi Rotor Drones,12,$24.95,$4.99,$294.41
1103597,9/18/2018,Wholesale,Business,Bechtelar LLC,Arizona,Blueprints,BP107,Ladybug Robot Blueprint,5,$12.00,$2.40,$57.60
1103598,9/18/2018,Wholesale,Business,Predovic LLC,Iowa,Robot Kits,RK607,BYOR-4005,13,$245.00,$49.00,"$3,136.00"
1103599,9/18/2018,Retail,Individual,Mirabella Golsby,Idaho,Blueprints,BP101,All Eyes Drone Blueprint,1,$9.99,0,$9.99
1103600,9/18/2018,Retail,Individual,Hailee Tubby,Texas,Drone Kits,DK202,BYOD-200,1,$58.95,0,$58.95
1103601,9/18/2018,Retail,Individual,Bella Gosforth,California,Training Videos,TV805,Industrial 3D Printing ,1,$49.00,0,$49.00
1103602,9/19/2018,Retail,Individual,Caitrin Menear,Texas,Blueprints,BP102,Bsquare Robot Blueprint,1,$8.99,0,$8.99
1103603,9/19/2018,Retail,Individual,Yolanthe Licciardo,West Virginia,eBooks,EB512,Multi Rotor Drones,1,$24.95,0,$24.95
1103604,9/19/2018,Wholesale,Business,Robel Inc.,Tennessee,eBooks,EB504,Cartesian Robots,7,$12.99,$2.60,$88.33
1103605,9/19/2018,Wholesale,Business,Streich LLC,Washington,Robots,RS704,RLK-9920 Robot,86,$699.00,$139.80,"$59,974.20"
1103606,9/19/2018,Retail,Individual,Vincent Estcot,Washington,eBooks,EB513,Photograph Drones,1,$14.99,0,$14.99
1103607,9/20/2018,Wholesale,Business,Swaniawski Group,Virginia,Robots,RS705,RQTE-554 Robot,12,$684.00,$136.80,"$8,071.20"
1103608,9/20/2018,Wholesale,Business,Considine Group,Virginia,Blueprints,BP110,Sleepy Eye Blueprint,6,$11.99,$2.40,$69.54
1103609,9/20/2018,Retail,Individual,Haskell Connick,Florida,eBooks,EB504,Cartesian Robots,1,$12.99,0,$12.99
1103610,9/20/2018,Wholesale,Business,Pacocha Inc.,California,Drone Kits,DK203,BYOD-220,8,$69.00,$13.80,$538.20
1103611,9/20/2018,Wholesale,Business,Robel Inc.,Tennessee,eBooks,EB508,Fixed Wing Drones,10,$15.50,$3.10,$151.90
1103612,9/20/2018,Wholesale,Business,Cremin LLC,Colorado,Drone Kits,DK204,BYOD-300,6,$89.00,$17.80,$516.20
1103613,9/20/2018,Wholesale,Business,Conn Inc.,Kentucky,Drone Kits,DK204,BYOD-300,9,$89.00,$17.80,$783.20
1103614,9/20/2018,Retail,Individual,Adena Elflain,Georgia,Robots,RS706,RWW-75 Robot,1,$883.00,0,$883.00
1103615,9/20/2018,Retail,Individual,Von West,Minnesota,eBooks,EB514,Polar Robots,1,$23.99,0,$23.99
1103616,9/20/2018,Retail,Individual,Ranice Dafforne,California,Drone Kits,DK208,BYOD-500,1,$167.00,0,$167.00
1103617,9/21/2018,Retail,Individual,Anabella Kitchingman,Pennsylvania,Training Videos,TV803,Cloud Computing,1,$29.99,0,$29.99
1103618,9/21/2018,Wholesale,Business,Treutel Group,New York,Drone Kits,DK209,BYOD-550,8,$179.00,$35.80,"$1,396.20"
1103619,9/21/2018,Retail,Individual,Dalt Noury,Michigan,Blueprints,BP102,Bsquare Robot Blueprint,1,$8.99,0,$8.99
1103620,9/22/2018,Wholesale,Business,Oberbrunner Inc.,Alabama,Training Videos,TV812,Understanding Raspberry PI,10,$28.99,$5.80,$284.10
1103621,9/22/2018,Retail,Individual,Flss Dowrey,Virginia,Robot Kits,RK605,BYOR-3000,1,$214.00,0,$214.00
1103622,9/22/2018,Wholesale,Business,Price Inc.,Texas,eBooks,EB507,Drone Building Essentials,10,$13.99,$2.80,$137.10
1103623,9/23/2018,Wholesale,Business,Adams LLC,Texas,Blueprints,BP104,Cat Robot Blueprint,10,$4.99,$1.00,$48.90
1103624,9/23/2018,Wholesale,Business,McCullough LLC,North Carolina,Training Videos,TV808,Robotic Essentials,13,$34.99,$7.00,$447.87
1103625,9/23/2018,Wholesale,Business,Haag Group,District of Columbia,Robot Kits,RK607,BYOR-4005,12,$245.00,$49.00,"$2,891.00"
1103626,9/23/2018,Wholesale,Business,Leuschke Inc.,Indiana,Robots,RS704,RLK-9920 Robot,4,$699.00,$139.80,"$2,656.20"
1103627,9/23/2018,Wholesale,Business,Corkery International ,Utah,Drone Kits,DK209,BYOD-550,11,$179.00,$35.80,"$1,933.20"
1103628,9/23/2018,Retail,Individual,Dorie Osant,Georgia,eBooks,EB502,Building Your First Robot,1,$24.95,0,$24.95
1103629,9/23/2018,Retail,Individual,Jaquith Touret,Colorado,Blueprints,BP104,Cat Robot Blueprint,1,$4.99,0,$4.99
1103630,9/23/2018,Retail,Individual,Buddy Collabine,Texas,Robot Kits,RK606,BYOR-3535,1,$225.00,0,$225.00
1103631,9/23/2018,Retail,Individual,Leta Braams,Nevada,Robots,RS705,RQTE-554 Robot,1,$684.00,0,$684.00
1103632,9/23/2018,Wholesale,Business,Casper-Brown,California,Blueprints,BP110,Sleepy Eye Blueprint,95,$11.99,$2.40,"$1,136.65"
1103633,9/24/2018,Wholesale,Business,Williamson Co.,Texas,Training Videos,TV811,Understanding Drone Regulations,5,$27.50,$5.50,$132.00
1103634,9/24/2018,Retail,Individual,Neil Rogahn,Florida,Blueprints,BP107,Ladybug Robot Blueprint,1,$12.00,0,$12.00
1103635,9/24/2018,Wholesale,Business,Collier and Sons,Tennessee,Drones,DS306,DX-145 Drone,8,$250.00,$50.00,"$1,950.00"
1103636,9/24/2018,Wholesale,Business,Tillman International,Louisiana,Training Videos,TV809,Understanding 3D Printing,13,$42.99,$8.60,$550.27
1103637,9/24/2018,Wholesale,Business,Reichel and Sons,Oklahoma,Robot Kits,RK605,BYOR-3000,9,$214.00,$42.80,"$1,883.20"
1103638,9/24/2018,Wholesale,Business,Barton Inc.,Louisiana,eBooks,EB501,Articulated Robots,94,$23.99,$4.80,"$2,250.26"
1103639,9/24/2018,Retail,Individual,Dean Russel,Florida,Training Videos,TV803,Cloud Computing,1,$29.99,0,$29.99
1103640,9/24/2018,Wholesale,Business,D'Amore LLC,Pennsylvania,eBooks,EB516,RTF Drones,97,$16.99,$3.40,"$1,644.63"
1103641,9/25/2018,Retail,Individual,Sela Peealess,Ohio,Training Videos,TV808,Robotic Essentials,1,$34.99,0,$34.99
1103642,9/25/2018,Wholesale,Business,Mills Inc.,Oklahoma,eBooks,EB513,Photograph Drones,13,$14.99,$3.00,$191.87
1103643,9/25/2018,Retail,Individual,Vinny Butson,Minnesota,Blueprints,BP101,All Eyes Drone Blueprint,1,$9.99,0,$9.99
1103644,9/25/2018,Wholesale,Business,Little and Sons,California,eBooks,EB519,Spherical Robots,6,$16.75,$3.35,$97.15
1103645,9/25/2018,Retail,Individual,Federico Bather,California,Drone Kits,DK206,BYOD-400,1,$119.00,0,$119.00
1103646,9/25/2018,Wholesale,Business,Mann LLC,Texas,Drone Kits,DK203,BYOD-220,6,$69.00,$13.80,$400.20
1103647,9/25/2018,Retail,Individual,Clare Tinmouth,North Carolina,eBooks,EB503,Building Your Own Drone,1,$24.99,0,$24.99
1103648,9/25/2018,Wholesale,Business,Deckow Inc.,New York,eBooks,EB502,Building Your First Robot,8,$24.95,$4.99,$194.61
1103649,9/25/2018,Retail,Individual,Hugh Cogdell,Florida,Training Videos,TV811,Understanding Drone Regulations,1,$27.50,0,$27.50
1103650,9/26/2018,Wholesale,Business,Mohr Group,Louisiana,eBooks,EB521,Understanding Artificial Intelligence,11,$19.50,$3.90,$210.60
1103651,9/26/2018,Wholesale,Business,Ortiz Inc.,Texas,Blueprints,BP106,Hexacopter Drone Blueprint,6,$8.99,$1.80,$52.14
1103652,9/26/2018,Wholesale,Business,Baumbach Security,North Dakota,eBooks,EB502,Building Your First Robot,9,$24.95,$4.99,$219.56
1103653,9/26/2018,Wholesale,Business,Bauch Group,Pennsylvania,Drone Kits,DK204,BYOD-300,77,$89.00,$17.80,"$6,835.20"
1103654,9/26/2018,Retail,Individual,Graham McClure,Illinois,eBooks,EB511,Helicopter Drones,1,$20.95,0,$20.95
1103655,9/27/2018,Wholesale,Business,Zemlak Inc.,California,Robot Kits,RK605,BYOR-3000,11,$214.00,$42.80,"$2,311.20"
